ts,token,islem_ts,tur,cuzdan,usd,tx
1790227612,FVsZHrjBWRJA7nBk6XNJ2Jg9M8v4MPsVdprpg3EAgMHr,2026-09-23T22:17:20Z,sat,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,3503.15,5bYT19mbu63wdnr31psdqe1zLvEKGTwPGjKoMLU1Vo8nsjN1eToF5YmzmvEAChA2ioQZpUjxd3gy5JASNVnv5eKx
1790227612,FVsZHrjBWRJA7nBk6XNJ2Jg9M8v4MPsVdprpg3EAgMHr,2026-09-23T20:48:37Z,al,98jY7CtRKsMMXMHVpvDQh1K5kFzM3HM4DVqjPAyYLdvT,3274.81,62egCsadAdtCYoF9a65DuWEcPaa881BX9jFzMHpEwXQPNewzTuwjsKRw3SNki9K2nM9Li8a7aM433gtvtUVYDde6
1790227612,FVsZHrjBWRJA7nBk6XNJ2Jg9M8v4MPsVdprpg3EAgMHr,2026-09-23T19:10:23Z,al,4xqG4ZFbM7MG1wEhYVkiYGqYYPXGV5KgVqqSDAmWe81x,2613.45,4q7y9JVMAxfRaBYCtGPk63bFnhSBydGELhLftvMS158AzwY4to5q7eob5HBF2zuJiG2WzQmtVMnW3odqeCKAYANT
1790227637,Gcku9A4XsNEv42WjHFrpyNJt5u5nwZDDh1BFyrqGpump,2026-09-23T20:31:30Z,al,GvQy1MRaMGQW3tx46Af8d5U9TAmnmYHt9aXy3TGrtR5T,2665.79,4k5ueRqXRna7banNPmGMF9Q2NTonPnKag8XcaubVQ1JLGdFpZ7yYzQ1BsLP34vBQ7AHY73KfRn2CtuUR1kmcV2AD
1790227637,Gcku9A4XsNEv42WjHFrpyNJt5u5nwZDDh1BFyrqGpump,2026-09-23T19:31:48Z,al,Fn8Nrgao4Ttkv6Zz9yHppPPvh43nyV3tCaZvxiaorDRP,2807.95,213Mh7hP7gZAnR8ZzKn2VHUN2USouEdqEjC5Bcqj7mffUK6d3x28JxmQCp8qm3zmqkNdZ7NB2ciAMLqRABwKV9tN
1790227637,Gcku9A4XsNEv42WjHFrpyNJt5u5nwZDDh1BFyrqGpump,2026-09-23T18:51:26Z,sat,DZoyZonqyMFcRGQs3KLxkBScJpCDTAuuvQsUQdLeEVgz,3368.22,2nXhCju8poAqvPJZm879gEN1BSinvY7MFMHYCjbhzLLzW9N5WszDzph6q3ZJtAZ3NuxMtabRBiYe2hxCPw4SGfwd
1790227637,Gcku9A4XsNEv42WjHFrpyNJt5u5nwZDDh1BFyrqGpump,2026-09-23T18:51:26Z,al,Hv4i1EqG258cVBihMcUhJrw9upDYYdLuA17AZmqcCHiX,3413.42,25MBPh79WvdYJ5fWTQANs1Apxh7S4eXkrmuY73QQGxmg15ptc3ZiErkVuwbNxy4PSmeKp8kfNAUhysvdBvfxXepM
1790227637,Gcku9A4XsNEv42WjHFrpyNJt5u5nwZDDh1BFyrqGpump,2026-09-23T18:51:23Z,al,4r3pUiLPNtCa9ZU7kf75NXPq9ydDzmpCvNKfCzirbvjS,2769.91,3gYeVWnf9cEiTZz7Zp7iEXrgNk5X82jdAr3uJgPQfJC9HAByuLyr1j7JgJ5rg8sQjM6EeQ9iyvtzd4ZtsKkFE8bE
1790227637,Gcku9A4XsNEv42WjHFrpyNJt5u5nwZDDh1BFyrqGpump,2026-09-23T18:51:23Z,sat,3hoiYfdQVjjamCZTosSgMiCjNaSWn7KdrufCji47Lwpx,2733.39,2sZ6U616b5fkQi32d8yBDo64A6mGWNqWusHbZ1ctuCDSAs7v5nwfHoMmLEC67pZMtzurYt3smJaMSn4qnD4J9Vo3
1790227637,Gcku9A4XsNEv42WjHFrpyNJt5u5nwZDDh1BFyrqGpump,2026-09-23T18:51:18Z,al,DXqm7s1hf1ydCLqQqR8cerjuzDHnB8QbFNmXYtdk1GS,2934.42,4ygsDc2pvuJTb1GL932JGytsT7bXiXJKnY4aDXbokcddoo3zW4fU6ZfNfWfkfVx3XNfnmRzxRVAByH2jueVbUs9X
1790227637,Gcku9A4XsNEv42WjHFrpyNJt5u5nwZDDh1BFyrqGpump,2026-09-23T18:51:18Z,sat,dD7MCMeYDMLymi7xp7h6JEAARaEDmfubmc4HkXqwyeo,2897.17,4wHoPFDR483USBcDXox88BsyZ7pAr1Xv5o8u99bixQ9jJiGewhrz9wpzTCR8XUQK7YohowbM4qfibCtkWmSoD2qc
1790227637,Gcku9A4XsNEv42WjHFrpyNJt5u5nwZDDh1BFyrqGpump,2026-09-23T18:51:15Z,sat,GhaR3zi9RcpCcJEccuVbx5WxHExadSwdETkjQr9up3qG,3023.34,4iSgy9PWkLvpFRGdMpk4YKYpLqeBoTKzHKS3SSmqh4hmvhyjAd2p9qPx8Ftbn5ELFDkVzqy2j4AH795rihcX2a11
1790227637,Gcku9A4XsNEv42WjHFrpyNJt5u5nwZDDh1BFyrqGpump,2026-09-23T18:51:15Z,al,fb5qr9oTBsZYrMfWQhPPL99o5dEN75skBCmgB6CpPU6,3062.24,3SdpiMSBAxtu2dm5w9ASUGGoyDeeY3incpudS2jshZ2FufCjGQwH5T1oNVwuXRg5EKQS3n4jb6u5z4s8QgYdv5Kz
1790227637,Gcku9A4XsNEv42WjHFrpyNJt5u5nwZDDh1BFyrqGpump,2026-09-23T18:51:09Z,sat,BJowrggpdgSfmaWuZJmw5t87vUVCN7V7i75H3TWp5kvp,3077.79,5CjvkipNS9Z2dZ4XHTdZq75Zbw6LXcraCtekqMX3qeeMC5Ki7Scj1ERJSZWRvJQMm1ZUY7e2Xbnz3oR2VzjtzXn3
1790227637,Gcku9A4XsNEv42WjHFrpyNJt5u5nwZDDh1BFyrqGpump,2026-09-23T18:51:09Z,al,Fn8Nrgao4Ttkv6Zz9yHppPPvh43nyV3tCaZvxiaorDRP,3117.39,4FXUVeXp7KUVm694r6aCEJpSvUw9hPtysHjDFF75GiVNDBVw3r9N75so9gz3Svv9ap95UqfztVtHrsGAgFxHhVx9
1790227637,Gcku9A4XsNEv42WjHFrpyNJt5u5nwZDDh1BFyrqGpump,2026-09-23T18:50:25Z,al,5fLCvh2uiM1aDNFnLhYnrTaGTJZCA8RRMgdn5wbZdT2v,2959.01,4CgKE6xjTYvoe2ccqS2WvFj5Jw9th1VSHfcki6owR3mwARWNkviiHCsxF8dSgJtNvTRGg18BUPEhqMpJYHdLxMeL
1790227637,Gcku9A4XsNEv42WjHFrpyNJt5u5nwZDDh1BFyrqGpump,2026-09-23T18:50:25Z,sat,7bbNh8jSyvMPg4Ag5A1rDD24w788kwhMqGfNh3yrGBpY,2921.44,2pQpV3QkzfpqRhjrDVnCz8PbqPoe8k4bdT4DeNnEqJPega7U7iawQTJ2CdP2bJRSMuxJXzFH2edaNsQfRRa5UHpG
1790227661,HEjBSeegsXTaRziTBiXNADUQ2Ed1pYoiaGreWWNMT9Lg,2026-09-23T16:40:38Z,al,3yWSusxYXGK4WD6jzdKwGQVcrvE2NH7f8eymmW8Qxtg3,2997.75,p154khavsnj55MWJUyqQwwgUzEaGHZE6emkhrSVydRL9BSak34ZDSLjduD3HmHbYwEpR4879EBKoaxcKxnKthnx
1790227698,2ekqDh2VNP5mfMUh7fngof1APUBmkAsJJATmDZBapump,2026-09-23T17:54:35Z,sat,AbWfq1XiustG7sNcMaSQADn39L9UqmeeyqkVEJdBzdZ8,3323.47,4G3Z4DEQ3qDurQAnE8unFaWCETDzkx6K97gGdnWnjQ89jFE6HuWVsKfA7nCScuLHq1irMTFj3Ppsq1sJQfYJqFYU
1790227698,2ekqDh2VNP5mfMUh7fngof1APUBmkAsJJATmDZBapump,2026-09-23T17:51:29Z,sat,AiT7iVJxHdSHkR8Mmp3KnTPy7gwKv7ncuyr8gHJUMiUn,3584.39,4pyxjwn1Jx1AQKCfAykNgrAS5bsiD1JsLegWSSLzdZXUUbfViZaFH4a3yZ59iYas8QQwT52cxm2v4Vr9zE2ZB9gc
1790227698,2ekqDh2VNP5mfMUh7fngof1APUBmkAsJJATmDZBapump,2026-09-23T17:50:47Z,sat,Ap9YqLHGxh3rmUe1BNBvpXrRwi1ur9jujvZJjHrH1RdR,5419.26,43v3ECSwcBKqe6pzinrUTQ82WQmHUchboGTTToGhp4nH9yuMQnLirCBGM6UmLSBX4BLoB98vtpntb9MdAG79ZjtP
1790227722,4WECKfvfgEiojyZJq5Xm12Hvk76rhM4VHQAZGaELpump,2026-09-23T16:44:22Z,al,G9oppK11ew32BCfaKv8xvJX76PrSzmXY4Y9Cnn3mU1h1,5705.12,3sYHbj5iDyCNogJ7nyyEqbRQmftiR7b4jywbCMawMFe6QkNqq2i8PEswv3ntwbzN73RMG9s1QDCXXNrqG1ayHvz
1790227747,9F2y4Jt7f74FNi1sSTQqX9MueAPDTogXbhKZGswepump,2026-09-23T17:36:28Z,sat,wae8YMC7PWjcPbM3mdx3CUDZEkkjaFAE4VxS5mF2YuN,4317.26,QNvxhFp9sEf94XpBvathPcoFYHnEMvHRQJAJK43V6iy75XFqXzaxhjJ9U2bCcMF7JtXn7nvjoJQFc77Hvg7aNJP
1790227747,9F2y4Jt7f74FNi1sSTQqX9MueAPDTogXbhKZGswepump,2026-09-23T17:33:00Z,sat,wae8YMC7PWjcPbM3mdx3CUDZEkkjaFAE4VxS5mF2YuN,2519.74,3NNpiubjktnMJjRnwDnPCHCbzHcA9WrWmeK9zZ2DbEQddZ3VzRjs8uU5aaqBXDPTtZWRndTbep3Gs9fi3KBg55p2
1790227747,9F2y4Jt7f74FNi1sSTQqX9MueAPDTogXbhKZGswepump,2026-09-23T17:30:25Z,sat,wae8YMC7PWjcPbM3mdx3CUDZEkkjaFAE4VxS5mF2YuN,19132.39,MaM6o5GxkMbTmtpCEFyyvKgp8WvYMrGf1PtzQjRwGKikUnrwJvb1K391LMbtTfuzoJv5DNXhApRdqWCrJ63Y3Sy
1790227747,9F2y4Jt7f74FNi1sSTQqX9MueAPDTogXbhKZGswepump,2026-09-23T17:26:59Z,al,wae8YMC7PWjcPbM3mdx3CUDZEkkjaFAE4VxS5mF2YuN,3398.58,2vKCAyBJcBzx7VEEmwi7J4JGEnDfx9EJpZAVSqbk6TvMNRAYTxashNe2pkHHVTC1Ev7ryQSkeZwu7bS6S7hbqjx7
1790227747,9F2y4Jt7f74FNi1sSTQqX9MueAPDTogXbhKZGswepump,2026-09-23T17:25:40Z,al,wae8YMC7PWjcPbM3mdx3CUDZEkkjaFAE4VxS5mF2YuN,2829.48,3zsf3cEx2CCYSd7yoMjCp11LcAHoQtfEGKYAiS2v7a6xfN8cKdBZyqu2H2R4KS9x3gny7RnfBbbRAU3wgD8j4JS8
1790227747,9F2y4Jt7f74FNi1sSTQqX9MueAPDTogXbhKZGswepump,2026-09-23T17:23:42Z,sat,wae8YMC7PWjcPbM3mdx3CUDZEkkjaFAE4VxS5mF2YuN,34095.6,2k1TD65Gmb5UKihk8axF2WBiUcCH8mUuYmNcvNNYDSJK4t8ZhMsyZZ2Knb3hr5yXAFPDMNx619cpKuAunfZdwyC1
1790227747,9F2y4Jt7f74FNi1sSTQqX9MueAPDTogXbhKZGswepump,2026-09-23T17:07:22Z,al,wae8YMC7PWjcPbM3mdx3CUDZEkkjaFAE4VxS5mF2YuN,25133.82,2SNrYwjSoQt4W1zaEnh81Jtdh7w4SAAZXiTzi7jrVU9yr9LYjLrrqHjxHg5oSUyW3pDDebEW1NJzpTSe32mCzmj2
1790227771,ALuAQm3PqLK2G2oGewwdPC1yYadRuiQ6C5jg5GZopump,2026-09-23T16:33:18Z,al,4PHYcmwQcuuvWVJ2TnpNHCrVGLfUvABQdV3Am6CYD5hy,7432.11,4iR3y9te8T1RcNnCHpTQ2CqiDfc348D6StY9YRJXStbRAi4xDxkDdMqBgMGXMmQCHHREUQAr9pibmiMzNnQkfxRP
1790227783,Ea2qVmJ4hQbT2H1xQq82PnuBcjmDRk8kvX9ZH2x3pump,2026-09-23T17:52:05Z,sat,7iCgmAePZca7gmCCsFCQaBEvMkPHkv4MWriSjSWgsqyL,74652.3,5iFuFjzgtHx2oJ7N6KuffLtPW6ZcKbao287qLSDgoowKGBBe1GJR5utCiDgbHY3srGKKjQMMzyYewcpwqndNswGq
1790227783,Ea2qVmJ4hQbT2H1xQq82PnuBcjmDRk8kvX9ZH2x3pump,2026-09-23T17:16:24Z,al,6TYB4axzjHntqk5Ut3GVAcaurFM7XLJnoFKjs7axaaDt,18055.54,4eBRBfYJUugyVQsVhscxfoxmepTGRsvJJ7FaN3QNkgpVzvUUb7NFKmiZcUM1hoLesCcon132UpQWJk6RbpEmjCQW
1790227808,4Hg1HSPrtz2PrwyQJJvcchXGEQFWfgWcbvfZYXsipump,2026-09-23T16:39:59Z,sat,AbDzwPazQnWW9XDFK9CuQfF8Dph9dcNCD6cG41opUebd,3105.85,2egdvc95hUDJjBey5btrqCKRatH8xcZGJfGV2TqX3RkMfAMceRE6aVMGedaNu7Sv9tCUrCVPskzPkjMh2PzvmfJA
1790227808,4Hg1HSPrtz2PrwyQJJvcchXGEQFWfgWcbvfZYXsipump,2026-09-23T16:39:58Z,sat,A93kNCSaZVCHDs4df4C9MHPK1rqNZArzPWcaMEu6MJEV,3463.54,5ejLjRVJyXzZQpGQjEdxL1cYxWUMmPzoNwnvRYhyhZZvvJjatCLpSx9rzn1FVjn6jpQWewp3dKTSAWbEdVjwkpze
1790227820,774EtztiMf6Je8HQPhcioNCbv4sXVsp33FJVKGygpump,2026-09-23T16:58:20Z,sat,Ge8ztT6Vv4MUQpHuQd732uQjFgGFaqDnAx4i5ymnfCBs,4111.24,53rcEnZxxS3bTdkMjUoMMjB3kpTwJArvVNsUjuxic6MbhnBY1XnHRjhha3Qdarqr1ww92z7nC2oHHpJmiag95zyQ
1790227820,774EtztiMf6Je8HQPhcioNCbv4sXVsp33FJVKGygpump,2026-09-23T16:56:00Z,sat,Ge8ztT6Vv4MUQpHuQd732uQjFgGFaqDnAx4i5ymnfCBs,2680.89,2k7MQZHQKMQkUDCuHzAqQFdQ4At59eJgKWH8o6aHr2Lo4zv2tLEykcrRBJb4GJ1zZkCh1xjifDKeXRiBz6L6KTf4
1790227820,774EtztiMf6Je8HQPhcioNCbv4sXVsp33FJVKGygpump,2026-09-23T16:54:00Z,sat,Ge8ztT6Vv4MUQpHuQd732uQjFgGFaqDnAx4i5ymnfCBs,2873.89,56bNv3BQ5jARB3ML7t3rYitiNHVfE8JYMqi65KHGCRfHLrc9Wy6EkjteAa6GT88zMtr9WUgHfr6QyfmkqK7HDtMn
1790227820,774EtztiMf6Je8HQPhcioNCbv4sXVsp33FJVKGygpump,2026-09-23T16:50:00Z,sat,Ge8ztT6Vv4MUQpHuQd732uQjFgGFaqDnAx4i5ymnfCBs,3232.57,5azMBwtXtJ27UiM9RJs1mWtYgBPe72b9v4NpvKdwHzAftkT4i62eUagiHijAXxHk6Rp7zpNJ2Y4oiYstvXWyebD
1790227820,774EtztiMf6Je8HQPhcioNCbv4sXVsp33FJVKGygpump,2026-09-23T16:41:13Z,al,Ge8ztT6Vv4MUQpHuQd732uQjFgGFaqDnAx4i5ymnfCBs,3810.0,3WAPBVDZRR3ozuTU9S89FnqCS2GZxw7qtBiH65b1MxSfL1jPetM1h3KTWU21Eu8QrU7jv9sdLEUV14tpiJYX4aDn
1790227856,AYzPaB96giPT8WyzQhjjaVo8zazh3ECQpr3CXADapump,2026-09-23T16:19:26Z,al,8gN4vbwcb7DcLREkcLVHdep6iBrR7MoqjQheMb9259UJ,7435.99,BWdSKYcjifhBTSD5gs7CSwQHaoeh19gE65dekKFkBGNBUNAQNtEFeiHFR1i7qXHYAs64AoEcG7EtB2c58Fv3cuw
1790227868,FTjYFyQLRX34RmfX1Xxh1VUJe9c2H8WFr7XophMa55g4,2026-09-24T02:31:38Z,sat,2mvGhorGBGZ4TZgGyRQozFYvDj2xwvYjxjvfVXkyNyQM,4172.95,4RNJev7iVyALp2a45EXnu4dN7oBJ2RdsTSXMYotgWXeuvcFRN4Q4dBeBqNajGr6B7YHcn2wELJFQHJYYfVNP5DdD
1790227868,FTjYFyQLRX34RmfX1Xxh1VUJe9c2H8WFr7XophMa55g4,2026-09-23T23:09:12Z,sat,CSGSmfzaJaQbpfhpdoWJgVav1QQRZZTqWqQUZcrRi8DU,9906.98,5nT2XB22cRgebAjyEXuQUSei1HGqs5E6ARZNgRZVmLzq9FCEvA7DESrsUC4KGP9gRMqMUVDkBFsYTLzKDqALxDE
1790227868,FTjYFyQLRX34RmfX1Xxh1VUJe9c2H8WFr7XophMa55g4,2026-09-23T20:37:35Z,sat,gasTzr94Pmp4Gf8vknQnqxeYxdgwFjbgdJa4msYRpnB,2907.5,37Lrh1V3JKeib53mpR6D8jGpUyHrK3nYj1U6JSQuVRDS3UBxzdWz5ikexh665o2BphtpDScDtP6fFVMiGAZ8tH87
1790227868,FTjYFyQLRX34RmfX1Xxh1VUJe9c2H8WFr7XophMa55g4,2026-09-23T20:36:46Z,sat,5PDsTFdBxCSmwu52FDMdxkdGDfJKLHL5QUi17NS2a7kx,2912.96,iv6wEtLPTxu3sqMr9zRmb7RCeiqPQ6ghL3gzk5VCt3mTapN73d9mQPpTAVKm1fTGav4CCRypKM5j7zK5QzdKyHS
1790227868,FTjYFyQLRX34RmfX1Xxh1VUJe9c2H8WFr7XophMa55g4,2026-09-23T20:33:27Z,al,BA3nKHc4DoSANRrx4FcCupExzs6cWzw1wkPpqjnqJaCN,4887.21,qQA7oXsLfS6Z3FzmDaAAXSWNRGe1cxkeJXneu5EzPEtYmhTRD4uP5haYnYGYuwxYvpQ8U3Vbs4jRJwgfQYj9VvK
1790227868,FTjYFyQLRX34RmfX1Xxh1VUJe9c2H8WFr7XophMa55g4,2026-09-23T19:57:38Z,sat,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,5207.36,2WSoTKhanN8vZ2qoe97Cy5GMyCd1pZoYBpydnWTdY5AixTUzJBLhW3XXjtGASJATeXGTBoXW3KFVoLTaT8Fe7mEa
1790227868,FTjYFyQLRX34RmfX1Xxh1VUJe9c2H8WFr7XophMa55g4,2026-09-23T19:13:51Z,al,FHpcNSe6tb2n15bAdq4BkeYWGyZKFD7yLYrH92ng7wCT,3209.76,PsJJqzvVjxYrPFtCTZegqsKVdNvgTby1RsyaY2Z7fEt3Qdfk9EXPMEYWnSXVYhoRBgZon8qzb5bk5td636WujEb
1790227868,FTjYFyQLRX34RmfX1Xxh1VUJe9c2H8WFr7XophMa55g4,2026-09-23T19:10:10Z,sat,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,3572.19,48L61pAPpsGY9p6CKZraNzreLBiuJKZ7inbPYBrE2gsagsbv3Sv3eK6Q4PLxqKziCwVHwPTXfBZKJZXr5HeexkXg
1790227868,FTjYFyQLRX34RmfX1Xxh1VUJe9c2H8WFr7XophMa55g4,2026-09-23T18:43:28Z,sat,gasAx5Y917MYdmdnwiomwYDhmDKNGDJnN1MmEbxVdVw,2551.4,3hUmNb3Uzf1L4ut6PKHmdQ7rDdQkBhmsSqgVq5XcZ8PGsnmJNoRvYYGj2AwdU5vKJaVstVjFCJULVwYbemAk9cTn
1790227868,FTjYFyQLRX34RmfX1Xxh1VUJe9c2H8WFr7XophMa55g4,2026-09-23T14:00:25Z,sat,3ctCh8gMEGJyMJ4LJVE4ba4TJhxsz66XojUUBRdVc7Lu,3211.57,4WANhJZGwcQJpjUMkie15RmMu9kYDFFUUFxczVAktWyyGTrKULnSjy7bi3qMigyuadcEFEps9egPSDJHZmXehhvP
1790227868,FTjYFyQLRX34RmfX1Xxh1VUJe9c2H8WFr7XophMa55g4,2026-09-23T13:50:21Z,sat,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,4111.18,Gn6RoVLPmgLeGLoysiyjKhjmxwAwW7ZRWAitTRLwrFqdpVm6DQuYtKtqLWytcmB1vv1LAojzM8pkfgHrbamCRer
1790227868,FTjYFyQLRX34RmfX1Xxh1VUJe9c2H8WFr7XophMa55g4,2026-09-23T13:33:39Z,al,5nP8hPpYTaFbpsPd7YK9uWrujCk3Zo2KYwoU8eEQa34x,3530.69,WBqC7Qh2k9HY94rzn35nwbNMRtSkeryV9MQkvTJ1JirWxRGR39mvx5yvBMnvEUGJN4wiRDVGKRS8faxiWiGT7Hn
1790227868,FTjYFyQLRX34RmfX1Xxh1VUJe9c2H8WFr7XophMa55g4,2026-09-23T12:22:58Z,al,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,4786.73,sqxaEVxy6uHEjS7puetKfuDaVkejoqNnH8Eb6zcMEPrzGh7ShUjcnFmPLvxwCYxkrP3wooRFRPGALdV5y6DxZqs
1790227868,FTjYFyQLRX34RmfX1Xxh1VUJe9c2H8WFr7XophMa55g4,2026-09-23T12:22:54Z,al,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,4775.0,p4z9v8t3URaoJP337X9qjfAJmiAg46dhEFm9Tw14iH5TpJKmErWyrMtXZeEbouJuLjUTgb9AiXrgXhY5JgShg5q
