ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1789685025,FoPLdnfeEvCMnfZhZjn3JHzqXPAYFXkQvyHjzSwBpump,HODL,2fTc7kf87wWqXBFUJe45SymnWLLLT5ZRzDkJtXLHEiaN,pumpswap,1789232623,0.000003276,3641.13,3144,3144,0,0,0.53,10.16,0,0,0,0,0,2,2,4,,,2.33,5.03,0,0,0,1,,,,,,,,,,,
1789685021,3o9FX3rc2VbcHugk8MjFxLn3fgHMLiFkDA3QWoUSpump,HODL,6VcDLAMaKGEQLX7YiR8JnwUnoyU9mMJuMSYZnK9XmVTN,pumpswap,1789232417,0.00001396,11167.96,13681,13681,0,65.94,340.28,678.15,0,0,2,2,8,8,21,37,,-0.73,-5.97,4.42,0,1,1,1,,,,,,,,,,,
1789685023,9oXA1VWKNiYDYa6VKHBFFBBvZdvuhw1b2eD5Aka7YrVt,FLAME,23B6d3FvDu2eiZxyBLgWdm2W2vn1bdRwJTR6NCfQpxGE,meteora,1789122774,0.0005568,69939.84,556860,556860,778.3,3285.78,42215.92,347757.6,0,3,11,19,164,202,1211,1222,-3.54,-5.87,-6.21,34.12,0,1,1,1,DYN2,,,,,,,,,,
1789685024,D21NoqVeYvyrjnZ5to43pHF5xoKUwY7BSjcgsM6Uoebw,STONKNOTS,21VvvXiUsJ9ex2dVQk6pSC5VeYhkVE8j3hXhSJHC3F7x,raydium,1789259683,0.00001775,9858.85,17754,17754,0,80.82,3944.74,18290.63,0,0,3,0,33,26,171,126,,8.25,-8.06,78.93,0,0,0,1,CPMM,,,,,,,,,,
1789685024,DDYsUN5DtMWRb2FFs9emXtFKSFL8C1JySHZmSUZL92g8,ACTX,CVSFAUTS2z4q4bv4uobAMVGf1SzstPQKRmMATJAYAqNB,raydium,1789260479,0.000002039,3861.26,2039,2039,0,0,0,39.35,0,0,0,0,0,0,0,7,,,,-1.04,0,0,1,1,CPMM,,,,,,,,,,
1789685024,Ee97i7jdT9byGGWdKAL81arnVs6q79aiWLJw6sGpump,HOOD,2dLeGK8t7v75aCsBqcp6Q74DtKXoQnLJSn1ig6MUtceF,pumpswap,1789248131,0.000001966,1988.79,1966,1966,0,0,0,219.86,0,0,0,0,0,0,0,2,,,,-11.15,0,0,0,1,,,,,,,,,,,
1789685022,5rE6xNX2su82uXYHAUgsJDqnRJU3cwsKS79PWUqapump,{CAT},4bC8VpHe5sZEHd13qxSKrDaZQcp2sgrrxg4ZuoGU9E8f,pumpswap,1789283001,0.000003372,3368.52,3235,3235,0,0,0,211.42,0,0,0,0,0,0,6,2,,,,19.48,0,0,1,1,,,,,,,,,,,
1789685025,GigA5pdDKQSkCVPSbCQVcrdisZW1ZZ9eWK7rahDrKj4j,GIGABRAIN,G5fFgx7KNRfRDt9KA7CCb9bW2qEPJGGKodoTEjj562ui,pumpswap,1789302849,0.000002113,2328.32,2062,2062,0,0,0.13,0.13,0,0,0,0,0,2,0,5,,,-0.27,0.39,0,1,1,1,,,,,,,,,,,
1789685021,4MjrGwD4SpjVN6JPZJfmHCUmnJynoTz56tbzCX71SxE9,FINE,7XP9mvZbdPkg62EkUPLE3aEBrqCTMU6Ee1z3gEtkMDzp,meteora,1789137705,0.00002195,8970.35,21950,21950,105.02,685.23,2786.98,29465.97,2,1,19,4,56,40,252,182,5.12,-17.65,-16.17,15.66,0,1,2,1,DYN2,,,,,,,,,,
1789685024,FAQTVQn2dgerSw6sWDE3dx6duPpaAqjfDo8pXS4fpump,CAGED,71ifwz61cWtySHWZo6KJELDEcc5sxPFnqjvFZBUk6aEj,pumpswap,1789319247,0.000004069,3677.47,3940,3940,0,0,0.84,505.88,0,0,0,0,1,1,1,13,,,0.67,-25.01,0,1,1,1,,,,,,,,,,,
1789685022,8eaTKu3hpJwaLQbsVbUjAVt1CPCvwP3PfYHP8k5Ypump,CHARLEY,3Sfjjf7STRDurytUssXQsekvEJg3HqAQoBegVQNTx2VC,pumpswap,1789319853,0.000003235,3287.88,3180,3180,0,0,319.69,650.53,0,0,0,0,1,4,5,17,,,-18.88,-25.18,0,0,1,1,,,,,,,,,,,
1789685023,CVStKr4Y8EEGmCrQCCEweTLGAkwURZzGZ5ozJBpPnu1c,PREDICT,CpwDcC1kbGAqUXkZqEvjAyauMJeoa7DUtcczoE2zjeig,raydium,1789266041,0.000003348,5122.62,3348,3348,0,0,31.41,229.67,0,0,0,0,1,4,2,10,,,2.2,-9.24,0,1,2,1,CPMM,,,,,,,,,,
1789685021,27mxRiTewKmSpMQ1V9LmKPwNFe3rUpqtvPN452KcDppy,SALARY,9TZcmKvBJNh3Dmh2BgyZD84L3SXLLxwDsc7g7xoYzcwc,pumpswap,1789320088,0.000003720,3767.04,3545,3545,0,0,0.59,13.47,0,0,0,0,0,2,3,4,,,-2.89,-0.82,0,0,1,1,,,,,,,,,,,
1789685022,8rwjpb75Y3r22va4rsYQB13rqqqUhhuPZZhiX29Gk5aH,PVE,26tLTbnpHE1hi4GsadtbgaG8fdbJYJHwwrLnow4oZChm,raydium,1789338276,0.0002165,45552.25,216522,216522,3.37,12876.85,102592.15,305892.28,0,3,75,115,696,620,1967,1860,-0.01,0.95,-1.36,-10.79,0,1,1,1,CPMM,,,,,,,,,,
1789685022,94Rwr9LfdMEb6aKwnM5VywecKuxmgqutHvdLxoW3go6r,YINGYANG,C5K7a33XjDqLVHC1Tq9raYp8QsvX5SkPbVBpWS6WaJim,pumpswap,1789332672,0.000002528,2642.64,2446,2446,0,0,4.8,36.69,0,0,0,0,0,2,1,7,,,0.29,-2.43,0,1,1,1,,,,,,,,,,,
1789685024,DFkrD8xDANHCwgp6fKr5EPVYE2CyFyY6fTrrXfiHJSdd,TWIN,FPu1wZpydVH1c2JKe5R3CfmEEYNnoqhwgvfyHLWQqwUd,pumpswap,1789333061,0.000002471,2660.95,2360,2360,0,0,0,4.54,0,0,0,0,0,0,0,3,,,,1.47,0,1,0,1,,,,,,,,,,,
1789685021,3nkVw4JwdDLGM23Wzqpy2ptAPV5YgMnokEBgijDBpump,bikecate,3WbMNEXoXSGWpgXbAwWpGANVXGZSN5bQr1LNu76aFzSZ,pumpswap,1789359809,0.000002774,3512.36,2761,2761,0,20.27,36.1,47.96,0,0,1,1,19,16,26,29,,-1.09,-0.73,2.47,0,1,2,1,,,,,,,,,,,
1789685021,3XdZDjPRnGoFCGawrPMHKa1hcYqpnSRzuTwdXaNVcw58,Humanity,DqKu833pFdbUDTWy4AVfBmV7xVZTPE7U8LNEP3c7g7RS,raydium,1789359534,0.000002063,3849.91,2063,2063,0,0,158.37,177.54,0,0,0,0,1,2,1,5,,,-8.56,-11.1,0,0,1,1,CPMM,,,,,,,,,,
1789685021,28nL48UNhtT3CaqzbsNJEeqrai5qYFG1uFkbmVabQvXm,BATMAN,Ce2oVJBNs5SEXjtUBTsXJ2w1DTbgtxHu6zB2s8z2i9NY,raydium,1789360701,0.00009586,30360.37,95864,95864,7.42,5435.42,106227.07,134166.87,2,1,37,17,335,238,526,349,0.17,-25.85,22.88,129,0,0,1,1,CPMM,,,,,,,,,,
1789685025,GogsSnkXwke5FEUxyV6FmR4eczFK1KJDVsaJNaNspump,MEMEBACK,AFXfvrQaHLcHuCBuATi7WwtPg11abgb2PGKsry9JFFs5,pumpswap,1789359213,0.000002528,2970.23,2490,2490,0,0.48,22.91,43.88,0,0,3,1,67,41,101,63,,-0.19,0.44,5.01,0,1,2,1,,,,,,,,,,,
1789685023,AcnBcR3WxMoinjrVZnvKhaZeEYzxCSvTuBunnzxspump,NFA,EcGcYT7UZpbFvpnJRbGcg4DWaVBhhjmyzZd79qrAbavS,pumpswap,1789363331,0.000002254,2237.48,2091,2091,0,0,0,0.28,0,0,0,0,0,0,0,2,,,,0.54,0,0,1,1,,,,,,,,,,,
1789685025,R1LPJwRqxHm6BpAh2UQeskyktkSNZ4b25fEcRerSTNK,MEMEFI,HtT2SN1iWC3hbs2JT7vPp8p5KdsoC1egNKn9gUG4dXuo,raydium,1789181874,0.00003744,15172.57,37443,37443,473.48,3324.8,6188.09,15008.27,0,2,22,8,39,45,149,118,-11.46,39.26,-18.57,85.31,0,0,1,1,CPMM,,,,,,,,,,
1789685022,5gFre49TXYVvgHScdfrsxWUNKV5ro7LymET6ZzXA19n6,FIW,GoDYAB2dFpAfdktKNzQ8kWz6KvkrTsbbjSA5xaXCR93B,raydium,1789363125,0.000008570,7824.38,8570,8570,0,352.99,1204.72,30674.68,0,0,6,1,11,11,271,238,,15.63,-16.73,-43.96,0,0,0,1,CPMM,,,,,,,,,,
1789685022,9F3CB3jZ3EFQdGDgpQWzGec2ZeWk9KLfVjw7F7hdSTNK,KNOB,AfnMjdJp5NAhYLDvq2CyiafLJEfVfXQ2yYrvvsQ9ykQr,raydium,1789362986,0.00008320,26761.52,83208,83208,54.19,6387.43,24720.22,221252.21,0,1,38,27,168,165,1303,1098,-0.8,-2.67,28.79,293,0,0,1,1,CPMM,,,,,,,,,,
1789685023,AAR2iw2ZiFFtzRY66fQCdAABVwruRBAeZSA6bkgopump,BIKESEM,6gHMYqMDmwCaHJqe75Vh5BEVo2MqQ6NJ3GRgYCurqWip,pumpswap,1789404053,0.000002144,2168.12,2084,2084,0,0.27,22.71,39.55,0,0,2,0,29,22,45,32,,1.23,1.25,4.96,0,1,2,1,,,,,,,,,,,
1789685022,6XV1bfWhSZfmeZgfRzJHSZ51df31BNVzNE8Xxr2Kpump,WHEEL TYSON,49cjmtqcFj9d7G3fj32WawZvnuVV2iPPL9Geq72kp7RN,pumpswap,1789402574,0.000002549,3101.72,2512,2512,0,0,3.32,9.2,0,0,0,0,1,3,2,4,,,1.29,0.16,0,1,1,1,,,,,,,,,,,
1789685024,ED5sSiNyupMpgV9UwcsKRN9yMGiPKojQ3Vx5f6rYpump,PUI,C1p5VyMXuzUJBYEu4fHQThVWqLW61ufFQbLLdgb7YHYp,pumpswap,1789406615,0.000002255,2259.08,2166,2166,0,1.32,31.98,340.69,0,0,3,0,35,13,40,21,,0.15,1.77,-20.32,0,1,3,1,,,,,,,,,,,
1789685023,CKFvy16Gd8kadtCmNyu9r91TYgyvrbJnsJey8McFpump,KEKBULL,HpZc1uG1WjvgdVRK6yrGdzpGAtmDTFo96k3w57DoVsJo,pumpswap,1788973790,0.00003512,14049.17,33349,33349,0,213.1,1063.28,1881.42,0,0,0,8,0,34,4,44,,-5.35,-22.41,-33.75,0,2,3,1,,,,,,,,,,,
1789685023,BdsfZvhXB6VjnJbzcpWwztiZW1a3wtAznztuVA4j2u64,ABTC,77Mjpnii3JbFsVv43CBkx5cLPZtwSHnzPTVmihN9jtVh,raydium,1789424925,0.00004026,17263.43,40260,40260,1399.05,1399.99,3261.93,28666.12,2,2,2,3,11,10,140,82,-25.91,-26.22,-32.59,-49.08,0,0,1,1,CPMM,,,,,,,,,,
1789685025,JBzxU4eYXXmhtjiBk5YF6CjHQxNWSLKVQ3D49aB3pump,fun,5394W7qGLNXhH6oTY6ASrn5tsCgSyKgqvHLLkbyk4npX,pumpswap,1789430808,0.000002947,2948.17,2692,2692,0,0,0,98.31,0,0,0,0,0,0,1,7,,,,-0.49,0,0,1,1,,,,,,,,,,,
1789685021,2oDPmFCk5ibo9G4qLpzGiqD5K4vvHoPKaAEx7H1cCNtS,NV2,7y2xoERFcycw3sxLxgDyFgX7NBNTf6tjpTzr8vXyug5D,raydium,1789425160,0.000002962,4759.52,2962,2962,0,0,0,260.5,0,0,0,0,0,0,1,7,,,,-13.22,0,1,1,1,CPMM,,,,,,,,,,
1789685021,2VPresnW53eMcRVfaMEHrQpgJ99ZibQvhkuS6tzkpump,niarbylf,H6pwdE79eFTquB9eVxwbDXTmq9Pkss1XG5uFY7w1zS1K,pumpswap,1789427045,0.000002022,2235.3,1956,1956,0,0,0,5.28,0,0,0,0,0,0,1,6,,,,-6.81,0,0,0,1,,,,,,,,,,,
1789685024,Fa7MzEo6uQgyfJ9dBB2bFhRbPi93NRbFy9dmZ8vVpump,$TAG,2Ab2UHzpz6J7HZiuXne2yuUwn4eTeVrftQsfCedbwehp,pumpswap,1789489867,0.000002148,2292.51,2075,2075,0,0,0,19.49,0,0,0,0,0,0,1,6,,,,0.73,0,0,1,1,,,,,,,,,,,
1789685021,3i2NSLKjUToHnwQjSygW6CvPjHwUyNPSYZneGczwsFi9,CONCHO,CjfecszpmbZMLPNtoTmxLSpeyN9umEaXX1EabEHoDY1g,raydium,1789489751,0.000003021,5755.08,3021,3021,0,2.74,282.45,635.35,0,0,0,1,3,5,3,13,,7.9,41.36,8.84,0,1,1,1,CPMM,,,,,,,,,,
1789685024,EhhGRVTrCRecXoq25UoonE7dBUESzMd5uibohm28pump,HOTLINE,A7bWENbPaG8BPZVfozTW17tJEMAyhRRRA8PQejBnYrJJ,pumpswap,1789528094,0.00001764,9836.35,16799,16799,180.88,1303.75,1851.21,13196.39,4,2,77,19,96,29,692,221,1.82,16.51,12.24,-9.68,0,1,2,1,,,,,,,,,,,
1789685022,7TuXXZ7u9tUvbgJm8Uzzt2uCH8w98kS2HgAztiJpump,UNPAID,HXjcMfmA6GSgrg5urmdWQ6z5jLZNu1x3NSBP5qCz7amv,pumpswap,1789513224,0.000002353,2390.29,2278,2278,0,0.17,16.21,461.97,0,0,0,1,2,7,7,19,,-0.35,0.12,1.04,0,0,1,1,,,,,,,,,,,
1789685024,FfQmWdsqKUEeLMXRbCEqev3pk2W2fdBqkZm4DkyUpump,WIFPAID,3dnrQHEi8Gq28UReRUKEeYQLo2BmA5U5Nji8oezzoop1,pumpswap,1789513870,0.000002111,2283.58,2060,2060,0,0,0,0.98,0,0,0,1,0,2,0,5,,16.52,16,1.56,0,0,0,1,,,,,,,,,,,
1789685025,SPqTn8KkooByR41x3SsaNxGxXDqPFFRXR2Kkt8TJhSK,ANSEM,AjobmNq3maGBLWronsoCcoBBe7GBSFFShhnRUG8GRua6,pumpswap,1789514069,0.00003573,15366.4,34321,34321,19.85,2517.82,16662.7,150820.2,0,1,25,36,142,132,1139,957,0.06,-24,-43.02,-0.61,0,0,0,1,,,,,,,,,,,
1789685024,Eot6ur5sHBHva2QAhCTdv6Svsta5cx8YfxUb7Ho3BW5k,BILLYM2K,A9bntRtQ5LtkhyDTBnp1LUuG5MzwZVeAXKrujx5Gd5JZ,pumpswap,1789521148,0.000008015,5848.23,7748,7748,0,204.33,2241,43795.77,0,0,1,6,31,40,439,365,,-10.39,-23.93,26.49,0,1,1,1,,,,,,,,,,,
1789685024,D2xFx84Z41JLuXUHdVoWURiTPQBatWHdhZmuW2ozpump,WAGIE,3yTRJmHURRVNe6pMvqznK4EhvSdeaSAi7dvV9BvXwwqX,pumpswap,1789520458,0.00001449,9326.97,13421,13421,0,29.71,3084.03,7234.01,0,0,0,2,28,19,71,61,,-0.68,-1.43,-23.48,0,1,1,1,,,,,,,,,,,
1789685025,TccM9632cWRTmq7Bky3sGS5kSPkHTkjJ3d8CRp9pump,NTDA,31A1wdseJTUzQJVmSjX8NjdJYsP1NXkFmX1EmNUfQFqt,pumpswap,1789521497,0.000001826,1856,1827,1827,0,4.86,4.86,495.29,0,0,0,1,0,1,3,4,,0.27,0.27,-37.05,0,0,0,1,,,,,,,,,,,
1789685021,4bnDpisSixMAvo7HRVtVRUXBdH7mqHCxmoVA6DHK3h9o,RASMR,DvwgUx5yCQAfD3bwpGMjoy3jwNDiAh9knxVjTd3jFBBK,pumpswap,1789521496,0.000004905,4204.07,4660,4660,0,5.95,478.6,26646.43,0,0,1,1,2,5,230,231,,-1.7,-8.69,56.9,0,0,0,1,,,,,,,,,,,
1789685024,DWZqne4tLESk3oijs5WDrLwdcoB26Gz5vTfL2nkWpaid,DOG,4nBuvPXns3FofHt8G1nApNegcMtC1C4BdWDEYbc3dQzy,pumpswap,1789511108,0.0001035,28657.44,99265,99265,834.91,15644.19,138622.69,517914.95,8,6,200,115,1169,974,4112,3158,-4.93,-29.2,14.94,32.3,0,0,2,1,,,,,,,,,,,
1789685023,C9ybLz9i1nLm1S6ztrCRS8vGdetbpwTYeq7vCAxBps3B,GREG,CmAxVujEMXASoqenP5nAY9U72s1ZZWWQZuDE172GtqgU,pumpswap,1789520473,0.00002138,11645.72,20641,20641,2.51,766.82,8632.37,122291.83,0,2,4,11,107,103,863,894,0.26,-15.41,-26.02,-43.65,0,0,0,1,,,,,,,,,,,
1789685021,4ZYonK7RhCaQ24YmGDwJpz1g8WbjyrLZQ8AcXf28WYPt,POOL,J4pcSXKUu6cfURvCrrrujPp73BxUyUr4mDLFxhjwAsi2,raydium,1789326308,0.0006976,67582.4,697650,697650,0,339.24,10022.09,60087.81,0,0,2,1,36,19,169,122,,-0.01,-21.97,-23.21,0,1,1,1,CPMM,,,,,,,,,,
1789685022,68bfCPCgGvv3XEuGyMB2HZqnNazqq72gUNt6Z7Vkpump,SpaceX,ANL5CQtkgZv7rg3TySfiWgJpNWdzfWd4AcTGh8E6QKtJ,pumpswap,1789524798,0.000001768,1783.33,1766,1766,0,0,0,0.06,0,0,0,0,0,0,1,1,,,,-0.37,0,0,0,1,,,,,,,,,,,
1789685024,Ffbq7n4yHbGABdRTdNsuBKVSz4f2mV7HoVG4UwRGgYvn,UNIPCS,HPusbiiRMDC2TRe6uiVeGjwNFn48cpSh3jxarA5ik6Ta,pumpswap,1789528600,0.00005077,19434.7,50180,50180,50.13,3222.95,31715.35,275218.59,1,0,40,31,263,219,1657,1670,1.92,-10.3,-41.58,1.87,0,0,0,1,,,,,,,,,,,
1789685022,7Gh4XxuvvMLxxmryEFLAPkeuzrSTEB71eF9jx9FXQi3S,4STONK,3n3MCJ5fVhgt63rLKjz7ZigqhhahRFCCM2U2ZjyJ5v2E,raydium,1789473154,0.0003533,86876.11,353382,353382,1538.61,11659.75,134437.67,948265.29,12,3,51,36,553,378,4725,3133,3.83,-5.13,3.9,1025,0,1,1,1,CLMM,,,,,,,,,,
1789685025,J44z27iVWibEzWT2w4MNWjuyQbTPF1gPbWodiCnfpump,BAM,2adBnzKteWxHupu5nkJj6uX6n1SccneQ1woSgpZJvyJ6,pumpswap,1789534979,0.000002449,2777.2,2345,2345,0,4.36,9.2,3201.86,0,0,0,1,1,1,18,29,,-1.17,-0.56,3.47,0,0,0,1,,,,,,,,,,,
1789685021,2qSFzAxbEZLxGsQCx1fABNfi7gQ1aiRYcwd7GhhGpump,PAIDELON,5bnCrHy5BwKLS6qaKU5Tti2FwXcCwV4STYtKKFYtiBAC,pumpswap,1789541443,0.000001932,2062.41,1922,1922,0,0,0,0.76,0,0,0,0,0,0,0,1,,,,,0,1,1,1,,,,,,,,,,,
1789685022,5NYBrbe2kbs5cy6GSpTWejNZxsYnXtcdGTGMm49qhj5P,ASTRA,CBmh1kr8UPh2DMQfcaZ9C97eUtE4WRdUBfPX2D55vJgK,raydium,1789543205,0.000003611,5344.81,3611,3611,0,67.3,877.5,2171.5,0,0,1,2,11,7,22,27,,-2.81,48.41,45.02,0,0,1,1,CPMM,,,,,,,,,,
1789685023,9WreizjH6KufyLy5jJEnxcZHmCPtqsPVNpmes4hSpump,PAIDHUB,Gpi5pQNMi6NXF9S44NMeApH59rnYGzZssuEQbphMfWyp,pumpswap,1789542910,0.000002065,2215.6,2008,2008,0,0,5.57,126.36,0,0,0,1,0,5,2,32,,-0.16,-0.7,-5.05,0,1,1,1,,,,,,,,,,,
1789685022,8QapBHmhyb6DXA4NcGExyU7hQ7KA4vocPnxrxuDHpump,Roo,E9e57LVcKgLmDjbawTFy1vcF1dGYJ8ySo5Kv17w2GTrw,pumpswap,1789631718,0.00001426,8325.67,13594,13594,262.84,2796.87,12177.47,98475.55,1,3,16,20,146,154,1617,1186,-8.05,-30.08,-17.67,-65.28,0,0,2,1,,,,,,,,,,,
1789685023,BF4gJsYy3uxhFivCXgxctHXpGEXwkueSHjJJvzKcDfAU,PAIDWIF,fhzvq1qH1Q35YZDyeQRE8H2j9T78edi7Ma3CLvZnLKx,pumpswap,1789547585,0.000001999,2024.94,1930,1930,0,0,2.31,133.33,0,0,0,0,0,1,6,6,,,-0.59,-7.44,0,1,1,1,,,,,,,,,,,
1789685025,G6vJ6xnVL3QnJRHHZekZSfrh8aVW7nMeUrpghDGCz9zd,BUTTERFLY,Bt4DtQueo84F3PLK4vD9gUiz3LgYYmqieepVsQkPo9Sh,raydium,1789546634,0.000004560,6149.91,4560,4560,0,26.41,843.26,949.84,0,0,0,1,13,4,18,13,,-1.72,76.98,107,0,1,1,1,CPMM,,,,,,,,,,
1789685025,Zd8xgiFB1AGYTmZ78MS5APSXmDTNTLUJKuSGUD7pump,WOTF,4JDF95syNJ9NrBULXGUioN4C3257XkUmg3kFi78Av1Do,pumpswap,1789497616,0.000003637,3387.94,3637,3637,0,0,0.02,692.93,0,0,0,0,0,1,77,26,,,8.07,79.85,0,0,0,1,,,,,,,,,,,
1789685024,FNdBPMYvUtgv1edKKiZHRiMw2fQWDjTyo6LHJkMUpump,SWARMTARD,DBk6kvYNKBbVCU76VMe4K9gaiQCv5tTfwsay6D1cNSYR,pumpswap,1789547644,0.000002355,2603.36,2215,2215,0,0,0.09,0.72,0,0,0,0,0,2,0,11,,,-0.46,1.88,0,0,0,1,,,,,,,,,,,
1789685022,7k7J6BMjMv1iXNuFGzv12ANoiDW6zx9ev6uea9QCyGAR,doginu,DbmKwhXxoSnQEUhuYLNZBrBrcJTQxPxL5Lt4L6BhHUj2,pumpswap,1789562768,0.000007885,5889.53,7442,7442,0,177.39,2324.08,34339.66,0,0,2,6,29,38,459,440,,-2.54,-9.42,-14.89,0,0,1,1,,,,,,,,,,,
1789685023,BkonW8a8cSfHx2FqzKSEkESMgLh8VkWDBvkxzr9ypump,PaidPons,2h1cDHNqRjVmLRjQ8VBtSEAoRi9sfmwRyhjBv2QSk1mM,pumpswap,1789562150,0.000002068,2213.51,2015,2015,0,0.09,0.09,13.9,0,0,0,1,0,2,1,16,,7.61,7.64,23.12,0,0,0,1,,,,,,,,,,,
1789685024,EfAnBcnqPLKWxN1A1sJZTPsCd6jRfPymy91S4g3Wpump,PEPESTONK,2nHq7npwf5cAcpvasPt56RpArhNbEg8KoKAQhuWV6oog,pumpswap,1789562704,0.000001964,2077.14,1916,1916,0,0,0,10.68,0,0,0,0,0,0,1,4,,,,1.71,0,0,0,1,,,,,,,,,,,
1789685023,9fwomeVCBRkTkSDEUBFey48kXNAPRzsa7MMa8n3npaid,NETANYAHU,21ZdUws5h6RiKcVmCtEBoJUKGGJgJHR6vUzh9TEnGD7A,pumpswap,1789569076,0.000006201,5013.46,5902,5902,0,29.73,449.44,8114.85,0,0,0,2,3,16,80,114,,-2.35,-12.95,-18.48,0,0,0,1,,,,,,,,,,,
1789685023,ARXGZZiQTQ5LkdK6HarDbKeJrzGC1mfMY4bkchUWNmEW,fun,AkReZPmRoKEnoxthXe2k61Ldzt1rqyAZd9U2TLFtTGL,pumpswap,1789568986,0.00003316,15753.39,31165,31165,0,5838.37,13123.14,40729.42,0,0,53,11,97,43,291,204,,108,48.7,186,0,1,1,1,,,,,,,,,,,
