ts,token,islem_ts,tur,cuzdan,usd,tx
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T03:47:32Z,al,EDriGx7T1YA593z1JJvr7XhKcrfSaT9ojfY41QU1yri6,4358.95,4gb9A7GNp2avDthz9Smkf7kr1NXut1PmJzEteq72e5xrcQkBdgWLMGEQksCAp4RLP6EAkZhioaNvsnSsUSaQrpNp
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T03:23:19Z,sat,AgaSfnUnLsMNXxEoGNSt3oB4ZgHp7JhSCZAPp4REyBog,3516.74,RLHFm97dPcS7iJfMzyAk3ZFyTQXzGAeLxq1TDs6rspoNQ7qwvqVXXLABNnaLZfVNq8nsJXwGc6eytYeCTeWouMK
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T02:30:34Z,sat,AgaSfnUnLsMNXxEoGNSt3oB4ZgHp7JhSCZAPp4REyBog,3975.73,2zTTCfbxy6rJhsNpd712gC67k8RCedfn1nDa17WSaw7GiqUjkoiGeQ5qycUFbis9FCXDMjchqKdMdLA3e7r3Ajku
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T02:29:06Z,al,FHpcNSe6tb2n15bAdq4BkeYWGyZKFD7yLYrH92ng7wCT,4995.35,66FkedwgLMux3uAqteMRqupiLZ2zdZa1UU237TJSqiNynvRcjXYSB7LU6zA6nFQ9HZKXXTux497A8om9e44hgHqv
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T02:27:42Z,sat,9z332Pxs4xaz7CdE4sYPEHu9a9qrxcUTkbvMXVo1q1Q8,2609.2,57EEXg6dXi8FKMW6hNWfqtjxt3VHoVsG8xFVjN2XVEMk5UqpZrMWihHZScanWiSWSUzQYPanAwJBFx9n4iP7pPpD
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T02:24:54Z,sat,6T8Yr9DUUS2R8GHevaeaZcoxA1Jku51ZBkmcM7NaZiNE,3897.36,5DvQnYNu3EEMFDtU7Nu9397ynNGv4VkWLHZRum3Lfj2KhVYneA9rk4JMhMjCVzbRNc3XvVMQ9Sere1JWEX9AyoZ2
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T02:18:30Z,sat,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,2721.84,2Nyx8pFvffLHtjno1XaNgBmkaaBCjUiGbsudFEKdsipyo9ykomHrdHmrHNz6JVb6MpLppcwHBDoV1wzYo8XKUpGg
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T02:12:22Z,sat,4UEjnQ5RjgsThoZrkj5GjKspRQKuVThQGJhskQ5wcJiS,4400.23,2qHLgq3CzJCujGMkeGkjCCd9mL1oV2Q3KTyZrj83mvF6ULHWduc35DvP4N2BhHCtjZRB2rrMGRPzXTKvdtQo8xhf
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T02:11:22Z,sat,C2JpZaM9xJVaamGtQLN1ginfJJQz3PmeAWzF5nUohjfN,3020.72,2i8pgvM1f62fdmRinqatWug44VUnkb8RrE7j8bbFcWk3eEeV7qtMgaf5o9jEWeJgyiCb6V9CXj3FJjhqz1bjkv7U
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T02:08:17Z,sat,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,3056.63,j7TEibDJZFLD6i7rGAdwx4Y9dBdXucHgxmxC4V7uyhz2epEdKQjUPwUpJpLF79cG76LHT3YMAqbSGBdaHLTvVye
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T02:07:21Z,al,Er9E67ah1gX3dV2RASAzjbHC54N6XHTkQkMbV16XYURA,4164.39,mo2NhhUGVDFnkRcCfdZTUuQNiYJVr4Yd2nUytNrYkG2WwxN112DHYZYcbsxr1EeLJR5Pg85NRXUQRQFLF1BHRGc
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:58:11Z,sat,tAwv75TULEMoR5bU8sNgPrDM2d8gdagDUy4b3qo8VXY,3141.35,3ppfVcTQ8QRjZBCeCqsLnN9jys4LXTpebgD4vB4fvZkvLAw32NeWhVFP8fbaJwjAdBJNSgvjq5YkxMB1i9R96BL
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:46:39Z,sat,7vKGb6T8xsuQbtJvKmp3JdR6FZ5AdJYGmcoNz2tdkUcu,3123.0,48r5xG3SMaaTsaMsQmRmUzaUVSzKjNYLE7TrJ3Miw6AjXDqeEjRZRjwvnktFdGagpZvJy6BLYd3hDZnjQKN9AeyN
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:44:57Z,sat,7LRQ8UVVNPo7LFGDo3teYBnW5XEJAXAUgYjh91pZKETN,4536.11,3CEs5uZ2WCBhkuLqEQsCreA7wJwRsiu6gJQvQ6bxYjhio7G9cngDbK874p2wCwHNshLVjzYYGJ8tPjif525tnbdb
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:44:32Z,al,6zMVSeukMUMKu5tDsECh4QMqrCRZqTbTvuawztFfwNti,4690.82,Kah7wZJCg39Qjvve9mSSZVTuhtNpR5QohNf98NkGe97FUFqaLXsePt7aLLh4SmWMNV9MLzzMm38UuGBBs6pFNZH
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:44:30Z,al,7LRQ8UVVNPo7LFGDo3teYBnW5XEJAXAUgYjh91pZKETN,3985.14,28TFh4HgxX4q1ASoeaQLkuPzKd7K6dh4X8AyRhkapbMW2gQw7nDxyz6fKCVzLQTHCEwqtK9T1RGTs5sKQaazwq9L
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:44:09Z,al,Ag99WeJ2k82XuxjTVix3F8C23ruzvGKB1RKAT1B6P26M,3910.34,4ZrHJYNzWXv3EdeFjTJMyjNEVHETn4sEV3DQSw8k2K3EVku3FDUnw7tUJwuYMLNYVWKR3wxgJwJsB9Gkw93ThFbv
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:43:45Z,sat,7LRQ8UVVNPo7LFGDo3teYBnW5XEJAXAUgYjh91pZKETN,4922.83,QBE1MpiQJ2UyLBo1bx1bySA9bXuPYEgTYLrh1jrKAAboFLdHFHMN5A5MSoJ5SULRZQ2FweZFB9e5wWyp3h1Wgqk
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:37:25Z,sat,Ah3j1py83GT9EhQ8pCRwfyQffT3L5WR1XVrsfwekUQo8,2920.92,4jirn4TNpLpKWmeEfRvvKLZEPA1ZYEfQkeJuU72Sgi7VyhxGB9C18B61pXESAqMbJ1bH7XQJnXyUbex8wWPXrGBR
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:37:20Z,sat,CAPn1yH4oSywsxGU456jfgTrSSUidf9jgeAnHceNUJdw,2691.88,5mmN4AJ5RCkYxw4btGZNtGmCeu8nD3STnuE5goSuJMPSHW882MzDDvMZPVKcV7TeQ4NCb8UWEDXTVJypFF1VtkN8
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:36:11Z,sat,9hyBR2M6tG1ttGyx4oLyptPMkk77rSM6mz5XMZuhN7Xp,3624.31,PoHeiQrC2oYa3yfK5Td4cRZGVtRYEuuuY5DM4F7vnPgtW82F5hG14rrud4S2QL5kwwSkka4BUiauEfE3hu7Lm9u
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:36:11Z,sat,FdrQf8xSiexVBLD66xSWryJdJJVYri7QAYvUXUyCVaR6,3875.4,3cv8NCcJW9SWMCmFw9xkHg1QmdxS42im2HmiiwSxwnYhCwYCywpz9y4SqiFTtppGxFyigfuG6UHCVqzriszgr9KU
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:36:11Z,sat,HoVY9Jrx93DC4aWyQsLRTaZKR746Ep73nW8arR8sugJ,3656.88,2zFkd4CFQNY1emuDUGV2twNCYRuwMPZMDURq9SB3df1RRM5gK8MfiUMUZ2SmXxEgzKKWVdthdJmg8SFNhkRRqeh5
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:36:09Z,sat,9CNyLECt2j8tnDhqxtjYk5HUhZ2b8Nwnyb7sfYN7vND2,5660.53,5PuGT5yUaufTWreEZE5uVyzGtd5UK4BnLrB1JRqHiHH1mw3qCvdmyH5S28DCJ238GDWeciToMkBn5756XNv5c8JQ
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:35:35Z,sat,GsVfkZAoTLCCHtWN54kjaWw9dDXyTLY1MzJeEck9KpCo,7301.69,61nnbPrRYhzHS7LJHQ9iyz4WoLEPRU6rRedwhkcuc3RaChEJHSLUH4p2qGJAU2PQj5rNTA3af7gDY5E3hFjmwLBZ
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:34:45Z,al,DkAJvpX9iZX58xTBnNbjfofJvEdSg8JWGEq9iAi1gXFP,4588.73,qjBM9iHXqaznVRafsSLXuwA3ncVHmmPYdbnV5pgbVycNRkxzke2ReDrNAxZMTTn86Co2X95oSaQdG1Lv4MZEEBZ
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:32:13Z,al,Abta41FFVQuR4PYptKDF9WKpZ58roBUyeDtXjqzzYJNL,5110.71,5UWDe3aVdFCTJXLwqzPZ61qBWn7KzUfGQZRgxULC1s953xtpacKJ7pcTRj1q6xCMYFJQdNnkRaiTvf76r7GBStXZ
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:31:47Z,al,4PKZ8QgxgW5NdPQQTN79y1X2jQXRXdYpR9FX6mLAGyyZ,2790.53,4CtqVkyvrSg8QsDqa5EVkWSyWyEdfk8MRSFLgGmvcvKXwbMVhJZrSKpNVQnvhsc4mACS1r7qNp5tHj5AmHhgzEX9
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:31:12Z,al,FGK2FbJr9NZYs5ToFe8SZF5QQQPFhSN3KJZ1PepqGi9B,3560.05,2MgBeBvixyeWSiSXNSQ1EQTRNCp9ngKQTcM2oBJfDo2BEqgHCt43RAC8FyLo4jR2rAA3pKr4AJQKunRoXV9DZkUa
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:30:19Z,al,CAPn1yH4oSywsxGU456jfgTrSSUidf9jgeAnHceNUJdw,2735.85,2PfMAScdoFhEogT2cJYDNaKTdYzx8iN3Q3ALbh3Wwwc9mnh3yp12ap9Rj6cnY4LcnutxCHysge4RdwugZkr6JgrL
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:30:15Z,al,2UiYudvoFzk4k5iqYLf8WV51iLVAZCaSWZyjTnEXWL9g,3153.73,9QEWU26HwFh4fQXHPhmbSv9JTk2cqyxRLy4tnNRczAv3k2FMzfLswYm5kwXp1y2GogPdLwL5GEUrHGQxYeNAPpk
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:30:07Z,al,CAPn1yH4oSywsxGU456jfgTrSSUidf9jgeAnHceNUJdw,4459.51,rqT9pxjYfxGEeM5SqMhRTfZUQrNiJ7bAvaun6S5t6TqAsSGeZL2eBN1cxEYHpNMYfqBgzinrgQS7vwEwNPraBQk
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:29:34Z,al,DZuhcnRgFNfxXhmKGJh6GRn8BkfzncMpiN5mBmSdpXxm,3084.96,xGKz5gmoWj4HWY6mWjwqGY182sZA4g3u11gtRNC6cKwvAMAC7C4FJCEmHhXWd8eCQ7B7cVyMrvuUvty9FJD8sv9
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:29:25Z,sat,AZtU5hPNujXybusFhL9oWaNQ39tcUYYTumNvhi18oH3f,2899.71,3TkAA5Rj6CfzsEXUqV2uRuZgt9J8mypWuvcmRvcRktUjkVy8QVxKkEjnC4tk9cDPuXwSSk3JLa2r5m3vJfrGBccM
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:29:17Z,al,9CNyLECt2j8tnDhqxtjYk5HUhZ2b8Nwnyb7sfYN7vND2,9918.73,5xbGNvM881TwkEeaWv32uq2D9ZisvJNDAhyYC3AZckfsYCz5W36xfEy15oipXkKYTj2eHua6jGrQd6xcHWMUb5pJ
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:28:28Z,al,AxtZoNYhAxvpv416hW7yzpTdcJeY45t8JyGUYMJXL9G,2527.55,5ke577vheF4EJMwSSGa9Bn7HYohVza9Z8ZmdvSYejAWpKhyz7APiYj2qjiVG1B74AcXFgx3e5aTMuMjHBgF23wjJ
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:27:44Z,sat,5rFkUnV5z5DSbikHvZmq5yUGvnXzy3SWEzZKuX3k2mRi,2806.8,StaC4Uh2QgZUwFutV8qvwPXcopX9Pk4HaEz53waScpas2eU19E5yMmmoXFdXa6WJJqDzozeLceUTgPiAFAsdj8k
1789986497,GYU4DrNqnBam2MPBuxxp86eqvY4wXdxKoPcXwN2X7AF2,2026-09-21T01:25:30Z,sat,CbuH7o1zRbVDVgQtgpHsLETmHazaPivEJDkgngcbBt9D,2552.85,3HLkYMynwtJ4ZJ6L687FH9mPUMzxKL39Useaf8amDvN78KPFaVssmSNYeeBqQZeMzwyXjc5KXcE7o5C7zrXTS532
1789986583,A7AXDnGzX9z2Y9SSkSkwGBH38StNE4zMp7ajVokKpump,2026-09-20T20:50:29Z,al,CeSL1BJoeBTcjRVJUB3f648rDtgqNDdGtFuyYUpHJZaV,6598.61,NUNn3SgVzjwRfX79FEamA38MmvWYTH48wd9MZSkPPR33meTbSGUA8YrfCUFy8Pz3DPHG1CCgxZWmyMui71NLw67
1789986632,EkJXz41GqHA6ChFoyJYmW3PuhdyQsqc9JdxGFYnpump,2026-09-20T21:48:58Z,sat,BKsFsf3quA2ZdQYsC2HcA95Bqejdj1kkwgXJ76N3capd,41873.72,Zuh8AhGh96NECKSVUv7sxcdeypSvk8PJvu3Yrx2mHnBpR5mKoZ94eu6cxejW1HBv1uPaFRZGBrdCJqmkQu1rjWY
1789986632,EkJXz41GqHA6ChFoyJYmW3PuhdyQsqc9JdxGFYnpump,2026-09-20T21:16:49Z,al,7PYXB3BhKdLj39TDh3n7VW9cTWhs9hZk7wrGpUFL3xZE,23546.74,2eBp5daaHz1eyPJuDrczHAPVuKUc9VLq1dHpSiS9nBDGbk3qfCWhCfEJFotAdtsGM26DWjjMzJNbU4NFjXyyn4oc
1789986656,HYT5Eh6o5GvrbuTwVGUZHSBdhmRndRXbopW6jfDFpump,2026-09-20T20:28:42Z,al,E7sWPd6MFHRS7qg6mDMSim7YDEHcrDYCrcDSNERwu22W,10679.69,3ZbGM1Lx1VKmt4JYLRuUYbRuaYAv8jNoJHAm2YaUkfRxcHNpWo44x64UEQCNgy2KEpor5ZLFsLJDY84BF2aTBYW3
1789986681,8QizAqwzibTcxzUmZMYbxCKyQCuT6zSppDH5npd6pump,2026-09-20T20:50:06Z,sat,HG2j26m9LhgjzdyHvCdfXxAUeLrc8582p3AqVre5qRMm,5329.16,5ZckrcQNAoKFYPVcWnGb1j82my1djLXaj4qEgvNEKARqnF2B2FMU8GQWWKZa1KGdHuqbx1npUSBpMbrphukVe1jX
1789986681,8QizAqwzibTcxzUmZMYbxCKyQCuT6zSppDH5npd6pump,2026-09-20T20:47:37Z,al,HG2j26m9LhgjzdyHvCdfXxAUeLrc8582p3AqVre5qRMm,3276.97,5SkFV7Q1LKWTZVjzcqciyj8duSCfBt8xNZih8YJX3nyC3fKWbzU3KQgKhjZyZ1uXcBtiqdP4PNRFPpvAC9zFcSJo
1789986681,8QizAqwzibTcxzUmZMYbxCKyQCuT6zSppDH5npd6pump,2026-09-20T20:46:04Z,sat,HG2j26m9LhgjzdyHvCdfXxAUeLrc8582p3AqVre5qRMm,7605.91,tSRsQe5KBNdCErx4gpUcesChcCAuP9PK68BFmHPsCQUsKu58eRHBefws2aBQQ4HX6yzGyVX3DB1HN65MB7goqBk
1789986681,8QizAqwzibTcxzUmZMYbxCKyQCuT6zSppDH5npd6pump,2026-09-20T20:40:44Z,sat,HG2j26m9LhgjzdyHvCdfXxAUeLrc8582p3AqVre5qRMm,22732.83,3veY5UxwfRZHikxgjyoeH2WKbeAu1tQRgpfZ4PP3z6g9MnGpLtPRRqfPcQAD9sLFWhRqkVwK8eTARKK461WwFneU
1789986681,8QizAqwzibTcxzUmZMYbxCKyQCuT6zSppDH5npd6pump,2026-09-20T20:27:22Z,al,HG2j26m9LhgjzdyHvCdfXxAUeLrc8582p3AqVre5qRMm,22499.19,3EboL17oQkC6AZm6EgyMk6LHAdWxXDCcpuusuLNHEihgrK4kvTPyVwsnavLtBCezFbrda2jLcHy82knNTmPwFJ6z
1789986742,DsjPNCjFrQDXGZ96UzohaMm9PQJJUxWFQ6Gy6do9CSLT,2026-09-20T20:19:32Z,al,C1bw6bKtKjJSFxNH4STVQzzMDxZJN88XNdhHYQtrmZen,4562.36,k5gvnHTY8Yfh8TA5U726Euz3oa9F7YLL53KBk89W47EMpweGWLJg1j7h6PyRswQfPEHsqZ3WS4kxa28iRh4bHkB
