ts,token,islem_ts,tur,cuzdan,usd,tx
1789959280,8QizAqwzibTcxzUmZMYbxCKyQCuT6zSppDH5npd6pump,2026-09-20T20:47:37Z,al,HG2j26m9LhgjzdyHvCdfXxAUeLrc8582p3AqVre5qRMm,3276.97,5SkFV7Q1LKWTZVjzcqciyj8duSCfBt8xNZih8YJX3nyC3fKWbzU3KQgKhjZyZ1uXcBtiqdP4PNRFPpvAC9zFcSJo
1789959280,8QizAqwzibTcxzUmZMYbxCKyQCuT6zSppDH5npd6pump,2026-09-20T20:46:04Z,sat,HG2j26m9LhgjzdyHvCdfXxAUeLrc8582p3AqVre5qRMm,7605.91,tSRsQe5KBNdCErx4gpUcesChcCAuP9PK68BFmHPsCQUsKu58eRHBefws2aBQQ4HX6yzGyVX3DB1HN65MB7goqBk
1789959280,8QizAqwzibTcxzUmZMYbxCKyQCuT6zSppDH5npd6pump,2026-09-20T20:40:44Z,sat,HG2j26m9LhgjzdyHvCdfXxAUeLrc8582p3AqVre5qRMm,22732.83,3veY5UxwfRZHikxgjyoeH2WKbeAu1tQRgpfZ4PP3z6g9MnGpLtPRRqfPcQAD9sLFWhRqkVwK8eTARKK461WwFneU
1789959280,8QizAqwzibTcxzUmZMYbxCKyQCuT6zSppDH5npd6pump,2026-09-20T20:27:22Z,al,HG2j26m9LhgjzdyHvCdfXxAUeLrc8582p3AqVre5qRMm,22499.19,3EboL17oQkC6AZm6EgyMk6LHAdWxXDCcpuusuLNHEihgrK4kvTPyVwsnavLtBCezFbrda2jLcHy82knNTmPwFJ6z
1789959342,DsjPNCjFrQDXGZ96UzohaMm9PQJJUxWFQ6Gy6do9CSLT,2026-09-20T20:19:32Z,al,C1bw6bKtKjJSFxNH4STVQzzMDxZJN88XNdhHYQtrmZen,4562.36,k5gvnHTY8Yfh8TA5U726Euz3oa9F7YLL53KBk89W47EMpweGWLJg1j7h6PyRswQfPEHsqZ3WS4kxa28iRh4bHkB
1789959354,FSJfPYF6VjuDuUxMFdUrCEkVr96bhC5oXKhv4o6JJxiK,2026-09-20T21:24:44Z,sat,H3en1XWQHfbNWjEDRnRFi6HKVkZG1P7twdAHTvnCnYE3,3313.91,48Ma5LcavndSyDBuKbaovq2PtguQEUSL3sGfquGfjM1aLhRY9QeL2WGNzRjHmPqpFDGhXQLLpaWDv8LuCKYzZuHa
1789959354,FSJfPYF6VjuDuUxMFdUrCEkVr96bhC5oXKhv4o6JJxiK,2026-09-20T20:39:28Z,sat,VJSDW6S74YXR4rRR9P4xwhMvLZJQMhrUb8XMFirUsy1,2567.09,4NodBkVLBLZReMQ6ShmewiwR4BsW7PZGkcrYqDCDxCXH3Bs1BSxiXmhhiZhucetP2pdewH5eBisQFBKHZLbtHzKy
1789959354,FSJfPYF6VjuDuUxMFdUrCEkVr96bhC5oXKhv4o6JJxiK,2026-09-20T20:34:24Z,sat,Ah3j1py83GT9EhQ8pCRwfyQffT3L5WR1XVrsfwekUQo8,3069.06,25bhZaE7UpLJaPoNSKHxyAahdj4SGNu4Gr8y2hyBzQQnHpkJUXvgTzF5UgUb4wkBugHRmakB9DiN2YCiUXfUjMw2
1789959354,FSJfPYF6VjuDuUxMFdUrCEkVr96bhC5oXKhv4o6JJxiK,2026-09-20T20:34:02Z,sat,AgmLJBMDCqWynYnQiPCuj9ewsNNsBJXyzoUhD9LJzN51,2572.07,2mmkVkT3aMuEdRByCyEMUnj4QEtpZmv6wnweAvyTNNsAqsEN3SShK6JW3jUvUtJ7GBAqCDnYwk25xDaoRjE6dEao
1789959354,FSJfPYF6VjuDuUxMFdUrCEkVr96bhC5oXKhv4o6JJxiK,2026-09-20T20:33:40Z,al,2CQgjcdNEo7WtbQLpJTAVcC3Ga61pNvRDTgP5grzctFG,2730.57,5Kf8kJeVB8AWazHm769y1Xb8qfNBtrmFACJvVvzEZKTiqifwYYR77GrdwA9V5McUrv6uWmJshyUnqHokN3yRALsR
1789959354,FSJfPYF6VjuDuUxMFdUrCEkVr96bhC5oXKhv4o6JJxiK,2026-09-20T20:33:18Z,sat,64fcNUtAAockLpMJZ1DudHCMHJhLRBmgrmGvbrwmQzQw,2702.0,mbiG9fFK9XmcnsmyHMiANzqPu6SDA8KvncvHoxYUFKzhA2sYjiwFkbgsxtxdDWvwchw86PXNZNSaexT9hQQ4h5u
1789959354,FSJfPYF6VjuDuUxMFdUrCEkVr96bhC5oXKhv4o6JJxiK,2026-09-20T20:33:14Z,al,2CQgjcdNEo7WtbQLpJTAVcC3Ga61pNvRDTgP5grzctFG,3275.8,5oxZHnQcFJVg2vJa4fhAU5y52wVsqpwPj5JmYKySJXdmGLmncXYHGJb8z3gQGSbZuyytfGQxw1cEre3x4Lz8cM2w
1789959354,FSJfPYF6VjuDuUxMFdUrCEkVr96bhC5oXKhv4o6JJxiK,2026-09-20T20:33:08Z,al,H3en1XWQHfbNWjEDRnRFi6HKVkZG1P7twdAHTvnCnYE3,2916.7,8xaz8kpkiv9tP8gXPmQUAjaAHak1aK9bQo5TRbem8Qc4JaF9mgov2n2e89U1KYbNoF52PwKSu8gkNq9e1KVgddz
1789959391,3uxzNhXquXNh8Y2avyxS5CnJVrSrQSGF4Bqd8F5Nfz7X,2026-09-20T17:25:48Z,al,DvcP3uM8NVoBLxj8LH8fbw1pgCoHdWgB2iVyn2EVuazT,3875.18,2bEfPBFHrgnPwL855P5pYazGFjszwJmYWCW4jYYMTkYuq5GZM4nk5S2r8mnq5h4XLE5aPbo7m7TFEKeP1QEEvsES
1789959415,64wxxQ1AJanxpeXiEUgpbMk5Px8qLLYxX8qib181pump,2026-09-20T17:25:52Z,al,HR8WhXGAw6bzeVoZngPNTC6u2ZjiUqNKmLNZPaxrRhnd,9300.9,HRcV3t56wCAFd3XyjUjUd3DnsGkcntKVs4gPLc6P6wxWjXKdLxA6yr1F1HZQWHwRf1HXDHcsW5ysXqATE7tTmRi
1789959488,GVbjqx2vPdhnDrt5Z3kJSncse2XWYxjtEnRrERHVpump,2026-09-20T17:05:01Z,al,28yeoMHZxGVPjybSCdVZD4xHn4hRo25aiMyctzrEKXeR,3188.67,5FWt7bRjiPp3bqSYkrRxUWkz5Z8BLKweLCQGxyj8ugtaPgBvLPQ8ok7KXnh4a2G3L6UrVAtNH4v58VPKPDayNE8w
1789959512,36Gr9kKmQBk8tEkTfABuz88LhMxT57bijSwMBeMEpump,2026-09-20T13:59:40Z,al,Ajj7LdynzTfCW6rxpUaPuEcrx5WwAwCnsDZ3d1ew52yK,8083.89,4G14K2dBCgxXT7LjXSqDqwVbubbGQLbo25cQjCM7qmAUd8nPFyg4NABP3D1oKGTRfbkrQPBGc4BFQcYWnr8QCV92
