ts,token,holder,top10,h11_20,h21_40,kalan,holder_guncel,dev_yuzde,dev_adres,mint_yetki,freeze_yetki,honeypot,gt_skor,s_pool,s_islem,s_olusum,s_bilgi,s_holder,gt_dogrulu,kategori,twitter,telegram,n_web
1789440874,6fMcukRfGXH9auFV4aLbxiVTtUDsWUP25XtaDjLpwVmL,,,,,,,18.22,7PVE2x4pQNqcgUpTwuwM3oaJSSqExf3UZHtGSdPGDDdk,no,no,unknown,29.132467532467533,40.0,32.0,0.0,60.0,31.25,False,,i/communities/1961436420742017144,,1
1789440905,7o6Gywtja2DLH6utD98a7rWZDXk2psq1pVHjfD4NBpxe,,,,,,,2.22,CAid69UsFQzg82FNFwrcoK4CPnoaW8jiStxRh49XoGis,no,no,unknown,28.924675324675324,42.857,32.0,0.0,40.0,31.25,False,,,,1
1789440937,B2p7GHu65GJ5QsV7KqCd2g2CaJ3qM7tmHnS8f9zcVEGn,,,,,,,,,,,unknown,1.038961038961039,0.0,0.0,0.0,20.0,0.0,False,,,,0
1789440969,BBkUdJLdZPD8ne6LkyfaFX7MrZf8X6HgZMAMPFhpHGej,,,,,,,0.0,Eyxq5ZYyZKtb3REtD1rfLnPzxVhcZd72v8zniwb8anq5,no,no,unknown,23.064935064935067,40.0,0.0,0.0,20.0,31.25,False,,,,0
1789441000,CfpjjQZfLggQESiLEJWG3YEfGVaA5ABHLNXDgHcypump,,,,,,,0.0,DbK5iU5bXy1nNvfpnQeWXJMLwNCdgxCpF5SDW7kjNekb,no,no,unknown,37.27792207792208,54.286,64.0,0.0,60.0,31.25,False,Pump Fun,BIKE_ROBIN,,1
1789441032,G2cgvNjnq65MGzADQhNbeAzsGEdZSCfxScyXVfJrRasD,,,,,,,,,,,unknown,3.116883116883117,0.0,0.0,0.0,60.0,0.0,False,,apeonfone/status/2092764499669316013,,1
1789441063,GBohVMG4VW2FFNbmFVJNXYexrjwBM4mhkaeit8exSDET,,,,,,,0.0,DrcR5Ragg2djwECR7bvPW7KXBiyEHfHrzQ86DAQy4CzW,no,no,unknown,34.74285714285714,62.857,32.0,0.0,40.0,31.25,False,,,,1
1789441095,kZZLjec21ymuGYqASrQsfHRo4f23Z6v5XkvK1wJpump,,,,,,,79.35,FNBSGpJTw2NVVE2dKmcCFxNtc7bDtkHxuQRkthGXDWxG,no,no,unknown,41.932467532467534,77.143,48.0,0.0,60.0,31.25,False,Pump Fun,thedevrrrrrrr/status/2081414045689852002,,1
1789442670,3GhixqUHLoVEKKpFo1R99tgBHJg5V467Fng6vd3apump,,,,,,,0.0,EM4Y5RusjdsEykfa91bJnujWNjsamZHZwkZmpqHX9b8z,no,no,unknown,29.714285714285715,62.857,0.0,0.0,20.0,31.25,False,,,,0
1789442694,7Pta2ovhSYuUEBtAM9iUjvbU2Dtu9hcUDkykDVnupump,,,,,,,0.0,53SZE2Gvsm4QB7aC3b7V5E5rgPPTkXLidb8QShkXBMEc,no,no,unknown,37.27792207792208,54.286,64.0,0.0,60.0,31.25,False,Pump Fun,Ayssol/status/2099697157938835674,,1
1789442719,8UGNGxAq5UqDFGr4Nyv8BKDSmxwWULQgvDYUuYnVA434,,,,,,,0.0,45aJMW4jAzDvG5LDjrBPQqh3JmYHaxTYsQEqAoYPcFxq,no,no,unknown,23.064935064935067,40.0,0.0,0.0,20.0,31.25,False,,,,0
1789442744,A9AHYeqb7nQk7LZUraw7rBCzYRjy2DRvE6NqWfFHKRdH,,,,,,,30.0,9AgnpU9ZspPtUccPHx2BtAsPWjNFo6Vd1wKbzqhiHRm9,no,no,unknown,41.55844155844156,65.714,80.0,0.0,40.0,31.25,False,Pump Fun,wewillallmake1t/status/20996630552358175,,0
1789442768,C8q5NXoxBj6u4aRHqeKH3jHsbPEjQCpDGdnqo15XrePG,,,,,,,0.0,EwDwRgNhvMRiwgYHV2RZBjE5VUc9Hb8PcThfZp7pQvaX,no,no,unknown,27.05454545454546,40.0,32.0,0.0,20.0,31.25,False,,,,0
1789442793,FwLVr4KgpgD1xwce56AqaMNpJ73LJMuLrXo1reZBATE5,,,,,,,0.0,EwDwRgNhvMRiwgYHV2RZBjE5VUc9Hb8PcThfZp7pQvaX,no,no,unknown,19.74025974025974,28.571,0.0,0.0,20.0,31.25,False,,,,0
1789442817,XHgm9Bv2yE2VqfaBsm4F6nVCmbhV2TsT3t41a2Vpump,,,,,,,79.36,3cYXfuhgHBgbcvzowjnPemKwUf8x28zRVR484banLCsk,no,no,unknown,41.932467532467534,77.143,48.0,0.0,60.0,31.25,False,Pump Fun,ROLEX,,1
1789444250,2p2YFWWTHWQXWt2wCLaSVZgTCFS7SsjQXjDkh8b41997,,,,,,,0.0,7ZAv8MpN4ZucotcpSbj3xmLBwryx4UYJWkygmNUYx5qm,no,no,unknown,31.958441558441557,42.857,48.0,0.0,60.0,31.25,False,Pump Fun,nypost/status/2099695596269453350,,1
1789444274,4qJq6S61iHTNdrdmWjcSyMWR4VMspFGEMKykrG7vpump,,,,,,,0.0,D8na6cgPt5ndncmzZJNyofVMeRnRBnsj5VWjznY4C7yt,no,no,unknown,29.880519480519478,42.857,48.0,0.0,20.0,31.25,False,Pump Fun,,,0
1789444299,7HVsxJsGrcako6PbRof7R2JoUb6Tbzmrz9B5NjwaNQVv,,,,,,,8.09,52bLRQA4eYVmtreRFrbqMEyzAG1T24zZEAt2zwFtVBFj,no,no,unknown,25.807792207792208,28.571,32.0,0.0,60.0,31.25,False,Pump Fun,InstarCage,,1
1789444323,7wacXHrQng49AXynG69yhExgXFJWjbXscjkk21MyyRAy,,,,,,,0.0,CnKkwTRYWp3VcyBovg5m22W49y6ZhkneVpyyakPZjp1r,no,no,unknown,35.28311688311689,54.286,48.0,0.0,60.0,31.25,False,,cooldevisback/status/2099703225121198330,,1
1789444348,8y5YdbRWsxxNkFXXYmbYNXkv7137k1Lcdauopa21YS2t,,,,,,,3.92,AV7PjXHL5JXZ1YoYRoN9Dsstg1x2UciBupMCXcJP8gUz,no,no,unknown,34.24415584415585,54.286,48.0,0.0,40.0,31.25,False,Pump Fun,whathehell125/status/2099706073557127464,,0
1789444372,FFSXU2ngi4BmN7rm8hMvRaRZ9V6CwirK4soHaMvkWhdJ,,,,,,,0.0,45aJMW4jAzDvG5LDjrBPQqh3JmYHaxTYsQEqAoYPcFxq,no,no,unknown,23.729870129870132,28.571,32.0,0.0,20.0,31.25,False,,,,0
1789444397,XYFwUfeWmsrixLy4zk4w2mHnaGkzEmjvMZjUHU1pump,,,,,,,6.68,5SW7p56x22LKj8gYcE8DVVd1S59UJUGR9jKq2PFdKiKg,no,no,unknown,33.12207792207793,40.0,64.0,0.0,60.0,31.25,False,Pump Fun|Dog|Animal,cooldevisback/status/2099703225121198330,,1
1789444421,gxPoy3LioMo8FxrXHuqzFwg2R2JafQRe5tAsgPQpump,,,,,,,11.46,6R2oDKnL6ZiA8j9zt7J6PW11c7xbpptsBr2f9nXBGsUc,no,no,unknown,36.23896103896104,54.286,64.0,0.0,40.0,31.25,False,Pump Fun,,,1
1789446336,55nsjdLkKN7FAqScvoF7dw4DaD2rLchjSa9DbAnK4bN1,,,,,,,0.0,6ACaJHF2w1Fte49D8gw8j2jeCJ42tbUprp7h4JKYsuSH,no,no,unknown,25.807792207792208,28.571,32.0,0.0,60.0,31.25,False,,OnRecordVote,,1
1789446368,8F8UDHHMSsWX4PDCaDuNXWe4veHqJHLyZ3RrG1vK5u2p,,,,,,,2.91,DrcR5Ragg2djwECR7bvPW7KXBiyEHfHrzQ86DAQy4CzW,no,no,unknown,31.958441558441557,42.857,48.0,0.0,60.0,31.25,False,,RF_CRUZ/status/2099712682471366851,,1
1789446399,9h5AzEQzYu9CV5K6uLtFRMD1KcbxZSFNxZEgBTNfw5Na,,,,,,,,,,,unknown,12.509090909090908,25.714,32.0,0.0,20.0,0.0,False,,,,0
1789446431,Cdr94f2EwC45Ksd26fuQ6pve1Luk4QEKouEoUzwwFPLF,,,,,,,3.65,2b2N2p7xCS9ibDqxwYgXpDSTniJwwye7n93WYuzmr74s,no,no,unknown,33.95324675324676,42.857,64.0,0.0,60.0,31.25,False,Pump Fun,trusts909/status/2099710407829250446,,1
1789446463,FP9oGbU3JwkrFEXqAgTThg33aRzHL8u1KzXEkuZKpump,,,,,,,0.24,GUZ7Euq8W7W8ukZagCSh2aJdnC78DxM2nyrjzao6TPdY,no,no,unknown,39.27272727272727,54.286,80.0,0.0,60.0,31.25,False,Pump Fun,NinaFone,,1
1789447854,2M9MmZe8WS4eSaxLVGkXwXJXU4WzKd2R93Kphj9AXY9D,,,,,,,8.57,AELxR8kBbBFBP79A97JM4DnzkLdtiPFjfMZADNUqY1fY,no,no,unknown,23.729870129870132,28.571,32.0,0.0,20.0,31.25,False,,,,0
1789447878,3K7vYcgnEkceKhpQpkXC7veH5bopuNAj9b2rxPz52b18,,,,,,,0.0,GmifsSczbLKNhqVBMbpRsdowBamny4cqc85jmzcqTts,no,no,unknown,21.735064935064937,28.571,16.0,0.0,20.0,31.25,False,,,,0
1789447903,5xbZRxQwKszKuixEcsykEoJHjCE2Jd9vH84uzJ5Jy4f8,,,,,,,0.0,J5Xf7nYkPWE371EJbXqDj4LzaTqa8PtdkBYEFvnxfLhP,no,no,unknown,33.12207792207793,40.0,64.0,0.0,60.0,31.25,False,Pepe|Ai,PepeAIRobin,,1
1789447927,6XgURx2XfSsyY3fKRhfNPuaB6unkAb3NZLJeA8FYoGMw,,,,,,,,,,,unknown,2.077922077922078,0.0,0.0,0.0,40.0,0.0,False,,60zionklb/status/2099719608739520830,,0
1789447952,APmF8yQ7GoBvwftJkwntWwvgwiYs1cvfcC2HeVr7WAQ4,,,,,,,,,,,unknown,9.392207792207792,11.429,32.0,0.0,40.0,0.0,False,,wewillallmake1t/status/20996630552358175,,0
1789447976,Hux6oQS81zY1i84qvEZK4vKwznYTQhpabDZNCX5FCkna,,,,,,,,,,,unknown,9.392207792207792,11.429,32.0,0.0,40.0,0.0,False,Pump Fun,60zionklb/status/2099719608739520830,,0
1789449790,2i8ed6GV4qbdHDAGTDunMLM4KPtH2mDf2KN8STc8SJTG,,,,,,,0.0,B5SEFQkw8twK1gp3VhhnEbPFQRfyQYksr9N8BxB83erX,no,no,unknown,23.812987012987016,28.571,16.0,0.0,60.0,31.25,False,,heishimmy/status/2099722406822867230,,1
1789449814,57QJQ3ypzSfnkmcc9g7uStNPKXJoksB2nKYQHCyKR23e,,,,,,,0.0,4y4BgSv1v9ZKneYHCfJXojHPeMdHMZmquQTPNpu8njxS,,,unknown,3.116883116883117,0.0,0.0,0.0,60.0,0.0,False,Pump Fun,Vibez__Crypto/status/2099726575331582352,,1
1789449839,8UPqksuCy4e6aaJLMLzXA4WPGB3QMgdPJqB8qFUpV3mG,,,,,,,,,,,unknown,17.662337662337663,57.143,0.0,0.0,20.0,0.0,False,,,,0
1789449863,9RarFMS1vgcm6y55qo8KogBdhFBs8vR5FRtKpxopump,,,,,,,0.0,9cwXJbQhfxtHGRy5VhAvcHhpFQVSU993Z3P1rMnWUQGc,no,no,unknown,29.714285714285715,62.857,0.0,0.0,20.0,31.25,False,Pump Fun,,,0
1789449888,B6wzyBpQwqH85d758rE8B9Thro92Jt5nJqcbyWGKpump,,,,,,,0.04,7w23zRkurNQTm5ofagXw6gcCWDdsYUjoyyuqscsSVzqP,no,no,unknown,35.28311688311689,54.286,48.0,0.0,60.0,31.25,False,Pump Fun,cartysonsol,,1
1789449912,B94pDb1K42ww3xAeo71RNK8qLNat6c69KgnqnmrkpQQx,,,,,,,1.16,93NMKEgBzDRwVzEKn82YLsR95BD31A4m2xiSruuQZBUj,no,no,unknown,24.103896103896105,40.0,0.0,0.0,40.0,31.25,False,,elonmuskaoc,,0
1789449937,CTCUuW5p8fe7j1SjB74JrW9UXap6hWj2xbEJwC4uzRpY,,,,,,,7.58,zvdkNG7UpTsBT6Ccjx1EGBWJkgUX6HU294TmP5nYEwW,no,no,unknown,28.093506493506492,40.0,32.0,0.0,40.0,31.25,False,,wewillallmake1t/status/20996630552358175,,0
1789449961,H7uLK4Dd6bJuJkaxtFCbkoJgtF3RpumM8VTYB3whZc7t,,,,,,,,,,,unknown,14.503896103896105,25.714,48.0,0.0,20.0,0.0,False,,,,0
1789451421,29SJBcErCjdwYi4kc2YKPBQzuToDoKfLgcP4TtjCjZRi,,,,,,,0.0,H6L5iCJMQrgjzZmqoUwwc5M9atnCQtMjNWLxKgwywYz9,no,no,unknown,21.818181818181817,28.571,0.0,0.0,60.0,31.25,False,,BurryJMichael/status/2099699502873555308,,1
1789451446,3t9FxDTiPmtAGYjhw2z1HaTSWpfAzAXmVayoPNjAn7fU,,,,,,,0.0,AafPh3Wc7traXxppn4QynjNPtjovoGKGJoGMvpZrF13K,no,no,unknown,23.729870129870132,28.571,32.0,0.0,20.0,31.25,False,,,,0
1789451470,7hU5GD19DtDJqXL6GBZxVEnBrwkQc6CJjj1M7MP5m9x9,,,,,,,0.0,DdVm2PUiwFUBo8gyxTkBEHu9KuacKHtqWCeBUQyx9nWz,no,no,unknown,25.807792207792208,28.571,32.0,0.0,60.0,31.25,False,,Frank_web33/status/2099615727917339058,,1
1789451495,7tEpJDXA5E39UGLZfAoYLuYk6F9rYL61mGbG6Z5A4Gri,,,,,,,1.16,ARg3QJSodmhemw88tvS8F1pzbj2iDB1WvgJKVNNAmbRU,no,no,unknown,35.28311688311689,54.286,48.0,0.0,60.0,31.25,False,,dexhoodrh,,1
1789451520,9vMx25gJ31NNjhvxSkmibaw3hh4CzwWQEDppYiEhpump,,,,,,,0.0,HNShHZhkWBAJjhiNuXdgpkSaj7SLUDcjXMgLeKZQ3fqG,no,no,unknown,37.27792207792208,54.286,64.0,0.0,60.0,31.25,False,Pump Fun|Animal,nenemthecatsol,,1
1789451544,Atcos2tvQi3CnaTJmnzkf7UzCHgcRCVYRMmYQGmmpump,,,,,,,0.0,9mLvPaKZVCCG7HvwGYVfLD2cuhqybFRMQrkBSK7xgeZb,no,no,unknown,37.27792207792208,54.286,64.0,0.0,60.0,31.25,False,Pump Fun,SamAlmondSol,,1
1789451569,BzZvaeoitoXoVUuaWDZVLZAKY392Xw2ihNjg4Ka4pump,,,,,,,0.0,GrrRbcii27YwCr4eNXLvr2rnHbhLQgyCmtYZay296Sjw,no,no,unknown,37.27792207792208,54.286,64.0,0.0,60.0,31.25,False,Pump Fun|Dog|Animal,huhdogmeme,,1
1789451593,Ckc3CCGPbuvVyRRqUr8PDopevmYwZEZ2Javgij57SjtC,,,,,,,0.0,A19WvYpFFFjDnAMApMVX4hEWPyKgG85LRLCfR8SjcXv8,no,no,unknown,27.05454545454546,40.0,32.0,0.0,20.0,31.25,False,,,,0
1789451618,DHC3pVcMLXL5QJweuQ4uYYVXzYgnCkeXRaAnNCCdpump,,,,,,,0.0,9ACmWbPRBndpADaQ2hAvPN1XpouDBTFWobX1s2hkFQuY,no,no,unknown,29.714285714285715,62.857,0.0,0.0,20.0,31.25,False,Pump Fun,,,0
1789451643,DfHUZWafzwSkCRZwxFmNY6WD5N4LzGNpCD6okq1d95SU,,,,,,,7.15,HXb8tN1QCMk24rBrmxwiRVoibvZx4UZncAgV1Bov2Epq,no,no,unknown,25.807792207792208,28.571,32.0,0.0,60.0,31.25,False,,trumptwine_sol,,1
1789451667,F8U8y56WQcWNsh58Xjtd3KqoMYULDoQwkPsJiwUxpump,,,,,,,1.0,DymkSRfZDyiAmbqfyeSAekLdxK8vboenWL5Fao92Qm5k,no,no,unknown,34.24415584415585,54.286,48.0,0.0,40.0,31.25,False,Pump Fun,danaeggwhite,,0
1789451692,XnpuPUYcVhsDZAN92eQGNSGQiifkqoqSrNvF7MqRcT9,,,,,,,0.0,7AFUMBnYBFyprZ3K76jYiNmJpsD1k37HwNrRws8fZ2Gf,no,no,unknown,22.774025974025978,28.571,16.0,0.0,40.0,31.25,False,,Kirodev6/status/2099733988956917970,,0
