ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1790436003,3T1h8HUain7m5TywjQUZapcd4iJBMsEA2Tx2zrNypump,pogg,Dp5Z52ArkeTKxzNLmW7Hv3QHBsTNjnA13S6mGb2MS64v,pumpswap,1789765991,0.000002463,2570.5,2395,2395,0,0,1.41,25.43,0,0,0,0,0,1,6,17,,,-0.14,-2.94,0,1,2,1,,,,,,,,,,,
1790436003,2RwFFqcoWrWmZu4ht7MY1uDp1WbVU4xoRmxmbkQ4pump,JAYCAT,9pfzcU142rvfg9CLNFVmJthY8PKGibckz3Dmiczh6E7m,pumpswap,1789755117,0.000002887,2834.07,2727,2727,0,0,0,32.59,0,0,0,0,0,0,1,7,,,,-2.45,0,0,0,1,,,,,,,,,,,
1790436005,Ea9TZ2XC7AkgfKrFV5MnTKig5YWJoZH7xt4d4BnYpump,CROSSR,8gdC17FnHJDsYrsF3n89rdyNuhs1rHACkEt35sytKs7u,pumpswap,1789767060,0.000005356,5633.73,5270,5270,0,0,9.4,97.53,0,0,0,0,1,2,4,10,,,1.28,-0.43,0,2,2,1,,,,,,,,,,,
1790436006,PEPEqnuuCDbBC89p1u9vpnP1KQ2oj1xTcQBsjt9X55m,PEPE,HDojZeCdUee8nczxsc9MeiMKVF961HqEFeKEvHw74xVR,meteora,1789769424,0.000004447,37584.39,650051,650051,1.99,7980.59,67294.78,362939.28,1,0,52,31,263,534,1214,2403,0.06,1.59,0.91,-0.7,0,0,0,1,DLMM,,,,,,,,,,
1790436003,27MR5EYbig1ihc4BoYURSRqEbWdfP9oyA3V7F5LmdUwu,WYNN,5GkHNuKQXdchkjQJeYDdP2Ezf4NZVVWVCZ9ToTA3i6YT,meteora,1789793652,0.000002841,4590.49,2841,2841,0,0,0,35.54,0,0,0,0,0,0,15,26,,,,-0.77,0,0,1,1,DYN2,,,,,,,,,,
1790436004,A5UZhnKkWiK5otkiPzDV4EAGpNoKpsNYr5tYyqZozfAq,KART,GjiT9PyPQvhtVbho2rVohFC8xoh8U1vfahtxFt3p8Amw,raydium,1789793583,0.000008910,8676.41,8910,8910,0,534.87,2859.08,13433.55,0,0,0,15,33,42,87,133,,-20.83,-4.19,-54.04,0,1,2,1,CPMM,,,,,,,,,,
1790436005,ESH4HGEm87mBnf1RQ1VRHMe5LXCt9hhLczRSwUejHaNN,TILCAYO,9qjTHEw49HQ46Ci76Q26hwjQBa42denAmmmkoBzCCJnn,pumpswap,1789794305,0.000002339,2478.7,2291,2291,0,0,0,0,0,0,0,0,0,0,0,10,,,,-0.17,0,0,0,1,,,,,,,,,,,
1790436003,4fGU43eTsCEqE6jBrQrfNfaVb48bDbGE8bRhRG4kBkbs,Equitty,GQaaxcjJeVf6bys9Z9m39EHWRhyoBH54KqnrRnd3YRRE,raydium,1789815165,0.000002498,4555.72,2498,2498,0,0,7.96,10.53,0,0,0,0,0,1,0,2,,,-0.68,-0.68,0,1,1,1,CPMM,,,,,,,,,,
1790436007,nDNn22SD3Abe3UxbytH32fPErZw6MEJE8Ticm9kVi78,AVERY,2uSN2AGjV55YzxUBDQxTa1eeKjUZFUALEaJ5YhiZVo1y,pumpswap,1789756283,0.000003608,3654.05,3435,3435,0,0,0,2110.12,0,0,0,0,0,0,12,13,,,,-25.96,0,1,1,1,,,,,,,,,,,
1790436004,927iWr8JTH7XVz6uHxvrqxTvYpoHzUEuNuteSMogu6Kw,WELOVEDOGS,6jdsGzc6zkdcYxyqBUxJQNJTd7F7rnCEfN6Du95LqjkB,raydium,1789837445,0.00007548,25468.17,75481,75481,0.17,665.49,3310.22,15651.19,0,1,3,11,21,39,79,129,0.1,-8.85,-19.93,-28.52,0,1,2,1,CPMM,,,,,,,,,,
1790436003,2vqp21hAsJXpDTBhX4QUW3XWHTamVxj8K4ox88dVF2Du,CMC,4Y24qv5Jp6u2k56XSwoctBtZmdrW5MTGbeazprzrUNW8,pumpswap,1789838091,0.000002479,2527.56,2397,2397,0,0,0,29.66,0,0,0,0,0,0,1,2,,,,-2.32,0,1,1,1,,,,,,,,,,,
1790436007,tipp4C4Jnpft26HC9VXNjUPidojZqxXf8nzKvrKf5BS,TIPPED,CJieB7FUMhEFMaEFjAxQJnkVXNMvaBm3DHHP8RTgBeG1,pumpswap,1789837333,0.00004695,25326.37,46529,46529,1156.47,2393.91,13586.61,89462.7,5,6,19,24,129,130,779,635,19.48,21.13,16.77,149,0,1,1,1,,,,,,,,,,,
1790436006,FatoMrm2ChLmPR3f7PGYRKv1p6HQU7pwyct3tz4vpump,PUMPINU,9TKf1ECwDpjW6trk8RGJ29rLKt4PzCSePzRtix4CZATd,pumpswap,1789835037,0.000005117,4768.89,5003,5003,0,1.84,208.8,1080.06,0,0,0,1,1,9,18,37,,-0.11,-11.73,-15.64,0,1,1,1,,,,,,,,,,,
1790436003,5fCvtJH4yumFhJuGtN4CKfpHgRA4yg4JFgGtrxjdpump,Solana,ECvLosj3nsr9GBmfmGHrDPVPuH4Ypd3ypVpNDSFKz6iC,pumpswap,1789838329,0.000003543,3520.97,3367,3367,0,0,52.55,616.35,0,0,0,0,2,1,6,8,,,0.82,16.56,0,1,1,1,,,,,,,,,,,
1790436006,Fx1S8sexzeUVN4JMKL6rKxv4kyNjfC6SRNJfmey5STNK,Pork,9yDEQCLoiKrfi1VWWtBp5KSr4Nquq9GFmTjWQf8gNsts,raydium,1789854123,0.000003134,5311,3134,3134,0,0,0,49.81,0,0,0,0,0,0,0,3,,,,-1.31,0,0,1,1,CPMM,,,,,,,,,,
1790436006,JAtFQn9yiSxCPBRnECvhaF8Vz3YtNq8Sk8nbCZ9ra54k,BURN,6DNBQmyRPZHQ7vnvAJoqp7huZ4z5djPxxecHSijXy4kR,raydium,1789849086,0.00009176,30421.29,91766,91766,0,1546.76,4291.22,17230.04,0,0,7,7,21,32,118,108,,-7.63,-10.82,-35.86,0,0,2,1,CPMM,,,,,,,,,,
1790436003,4yFji5xXra5ew3iiHmajR7jgzt12ivqTMwnwRuG4MRW9,chinese,DzbBELoejP7XFTpmbW86E1J8mR4kKQznaZE37uKx78Zm,raydium,1789853437,0.000004955,5527.4,4955,4955,0,0,0,1151.88,0,0,0,0,0,0,1,19,,,,-38.74,0,0,2,1,CPMM,,,,,,,,,,
1790436004,9gaMApmv31oRKEqBmdyooYi5wpzAahi9h85VeHVFUW2Y,MEMEMAN,CYXdxbm3Qhir7iKiRn6rQyPzJ8qSWNNYJh3WwyNpz1Mg,raydium,1789850528,0.000004810,6250.17,4810,4810,0,0.86,91.95,808.18,0,0,0,2,1,5,10,45,,-7.24,-6.37,-32.55,0,1,1,1,CPMM,,,,,,,,,,
1790436003,58rUgmCEJYj1rax9QFjXuHwj3gkwJN1LhdKedyUwoZa6,DICK,EXjLdn7QAfn63urYwiinsXyZkFqkBq9ck4i7BY5oZdVX,raydium,1789851506,0.00005649,25071.95,56490,56490,0,288.39,1818.98,56274.24,0,0,3,5,10,22,299,238,,-2.66,-3.67,16.78,0,0,1,1,CPMM,,,,,,,,,,
1790436006,GmLqBMbe4ffg7BZjdqRh1zE5d8EzZjS7p72QjmXKpump,NIUMAJAK,Cmifv7gMDQYE9N7ZMomfQp6vBWQUxUWhPRbkDbbNDYBD,pumpswap,1789851592,0.000003513,4626.82,3394,3394,0,0,0.08,6.44,0,0,0,0,0,1,0,7,,,0.88,-0.91,0,1,2,1,,,,,,,,,,,
1790436007,uiQNceKYCeRn8PvA1tAksfBVb2b3aDuUVUAkMbtpump,deFLOCK,J9CTfCvKsYc2uj9p4JmpC6ewJT6RWBi6hCWsKkkcAaEu,pumpswap,1789902695,0.000003115,3129.09,3026,3026,0,0,548.05,1430.77,0,0,0,0,6,7,11,20,,,1.31,-4.98,0,0,1,1,,,,,,,,,,,
1790436004,8oopSSqdoBu89mxXusBe3njEXsFfUMzD9T7vY9SuM449,SWOGE,Dsn59vuP2qrUCZD2tPoU8Pcf5PvUYHsvuvCxT1sEaRSo,raydium,1789867715,0.00004717,19416.44,47170,47170,0,1011.44,3412.75,13949.65,0,0,7,2,39,32,133,122,,5.24,-19.55,-24.06,0,3,3,1,CPMM,,,,,,,,,,
1790436004,9KKezEtXbyYEgavemhwUPdzmGfvRWsZWAJcronkipump,Cupcoin,3H3jRNtdc77Zq73ZUnonuLA8eqEgebbJFf7buuXxQwp3,pumpswap,1789902938,0.000002990,2922.97,2495,2495,0,0,0,0,0,0,0,0,0,0,0,2,,,,-0.38,0,0,0,1,,,,,,,,,,,
1790436003,26d5rwV5emnGJSzr5CKpgq66LmYqqddk33ybUMioYLTU,BASKET,ConxgwZdqkiiFtbni9EaPd61DUQLd9cVWbZBQ9TB9AQ5,meteora,1789927750,0.0003933,54934.02,393351,393351,8.91,2285.77,9855.77,81387.41,0,1,31,24,82,77,412,375,-0.39,2.17,-0.95,-2.59,0,1,1,1,DYN2,,,,,,,,,,
1790436005,DftSHHaC4NV1Aew9WbAmtmYeFLdcjf8mfiDm2vNr3iZb,RSI,9zmrxMHyndgaYjerR2tuFQdswKbC46NgPwZuuYoSEA4t,raydium,1789938805,0.00001537,11244.78,15374,15374,79,412.5,2288.92,12371.74,1,0,1,4,11,26,59,114,2.86,-8.56,-24.58,-33.67,0,2,1,1,CPMM,,,,,,,,,,
1790436007,qJVGvTUE6vETn9Fng3yb8uvg6mUXVrJpX1ym9qH5ryS,PURGY,EVoLf6P7pz7b6oRK5xBsAMtwrNZePQw68Skri1eyVqUr,raydium,1789835031,0.0001870,44235.06,187062,187062,0,130.96,3622.59,17669.98,0,0,3,3,29,14,138,112,,0.42,14.41,-0.19,0,1,2,1,CPMM,,,,,,,,,,
1790436004,8PTz6zyVa5LjLBcTGBfY19epueUVenMY4BzrkBtEmibs,bruv,6njPsXHNbuPdN7zarDALk4H4VYaBikM2JB1GqaUJPSiA,raydium,1789979960,0.000002830,4937.03,2831,2831,0,0,23.68,206.05,0,0,0,0,0,1,1,4,,,-1.93,-14.45,0,0,0,1,CPMM,,,,,,,,,,
1790436003,2Qwa1vD9qz9WyEARJ3rgqQBirotQNHzKb6x6dWezpump,JEANGREY,EHG4gQm1ZMsFX7mXDiZohvmj42EsGHamSv6YDEHqEQuU,pumpswap,1789982083,0.000002701,2961.42,2666,2666,0,0,0,0,0,0,0,0,0,0,0,12,,,,-0.17,0,1,1,1,,,,,,,,,,,
1790436004,6t7uiN2VRBE4QWeSGfwdzz8WgAB2JbgfbZ4c9Q6mpump,gloam,8cfk5DNcHmd1xmhhP8LFsLkx8WV44761Z8YJHNEcFLBA,pumpswap,1790009280,0.000003020,3125.19,2908,2908,0,0,0,0.77,0,0,0,0,0,0,0,1,,,,,0,1,1,1,,,,,,,,,,,
1790436003,4Snyjr6rabbd14bKLpfXcuarhSG5CvVbeHcd8T53vjmF,FLOW,B6Rak7adNBLTDGrUa6mResfLzxxue5LczxuonNXFFt2E,raydium,1790026983,0.000007747,7324.9,7747,7747,0,0,44.99,163.03,0,0,0,0,1,0,4,15,,,2.73,-3.48,0,0,1,1,CPMM,,,,,,,,,,
1790436003,5tYcEEKvN63RrzpomgF2jWMxJMHmr4Zo19RX1mXipump,LOOONGCAT,ATqdMJZ6epcdY76mWqR5fek1KifruRsWEJc4DtRYFNVV,pumpswap,1790025913,0.000007047,6903.45,6979,6979,0,0,84.12,994.6,0,0,0,0,4,4,17,34,,,-1.21,-8.91,0,1,1,1,,,,,,,,,,,
1790436006,HUcEu35oz1yku1yLBSYRL1UyAnAh59ZCkAYPRe2xpump,ORACLE,AFZR4CSCkPug5iu2X94VU3HWDercXzFo88DPyeCFUvvU,pumpswap,1790024708,0.000004210,4373.86,4086,4086,0,0,0,49.52,0,0,0,0,0,0,6,12,,,,-4.71,0,1,1,1,,,,,,,,,,,
1790436004,7ypCq2CJ4fnbtS3z2B1W1UT2he5E3u7Md6Gy1ri7uGrQ,ANT,3b2ys5YveWJ7D6SusGTESpUnmAUzNitHMNNftsmAmxST,raydium,1790045166,0.00007193,24428.12,71935,71935,0,401.12,1979.79,21892.29,0,0,4,5,36,21,307,201,,6.23,13.8,-18.61,0,1,1,1,CPMM,,,,,,,,,,
1790436004,7uAjmQWr86zQy1FqU4HAbtBXE4KKeQCzXU8zqXpVpump,POOP,CrQ8sFL5U3Bfn4ZvP4tfeSbTuCcTS3Lvxfk1qbWKK8qB,pumpswap,1790046961,0.000002516,2767.69,2437,2437,0,0,0,0,0,0,0,0,0,1,0,3,,,0.07,-0.78,0,0,0,1,,,,,,,,,,,
1790436004,658fSzqp5bCh1Xjdnciey9j5ezhigrvvHtgnV3wULcJ1,SWIF,D8D7UK61ornYiY1SnNia8cB58qjXhdCeGhrTrgYmCtpS,raydium,1790075275,0.000003732,5487.76,3733,3733,0,0,94.96,281.98,0,0,0,0,2,5,6,20,,,-0.02,-13.39,0,0,1,1,CPMM,,,,,,,,,,
1790436007,wCatSXqN7wrPPxJ2zFeoZSiZbVpXTCRKNBzrNj1yeBC,WETCAT,DwST3dK9R9o2FUZomPaFkn75BSrcoa26BcVTy2GAn12M,pumpswap,1790096908,0.000002959,3437.86,2895,2895,0,0,6.35,14.52,0,0,0,0,1,4,1,8,,,0.3,-0.42,0,1,1,1,,,,,,,,,,,
1790436005,DbnHu8ZY1S7ymymbAvo3zpN3s5QRNNDXWqfNwHzNpump,AFKINU,6HnN4KetUpj2EcuvWwuDADJ8pdtcABLHjdiDwzHC5mny,pumpswap,1790119099,0.000003207,3138.65,3071,3071,0,0,2.2,39.34,0,0,0,0,0,1,0,3,,,-1.88,-1.4,0,1,0,1,,,,,,,,,,,
1790436004,7gGHax1hCCv4qCLnj1r4GGb6ZNAQA13AvPD6WSvZpump,Replicate,2S2udxafHvtPjVFHUZHt9Pudn6T7x1BZEQij8qd4ciNc,pumpswap,1790096513,0.000003113,3096.14,2989,2989,0,0,0.26,56.21,0,0,0,0,0,1,0,9,,,-0.83,-3.4,0,1,1,1,,,,,,,,,,,
1790436003,3F9uDe48cNtLaDz69cEMWUmvizZ5wKkppmJanh86yYsZ,Goblin,Db5fSvKjtPdsQ4qsY1DrbQ6N2WCwY4LV3d244WZhkWaB,pumpswap,1790096092,0.000002886,2910.77,2729,2729,0,0,0,292.11,0,0,0,0,0,0,5,7,,,,-2.53,0,1,1,1,,,,,,,,,,,
1790436004,7NDC4UXwdPNTV6MTSWtNenS7rQY92vkJzoBAzeikpump,betbolt,3fV8S6Cm9dRLBXmtY8dqzBwFokzUef3pdN1XU2hkUHJN,pumpswap,1790095854,0.000006167,5601.11,5920,5920,0,0,350.98,2711.5,0,0,0,0,10,8,33,45,,,6.46,-7.23,0,0,1,1,,,,,,,,,,,
1790436004,8dW5iYfCc7WpskhC8PomBXQywy2HLBcE31itFz4Dtinu,SALARINU,6oL7NA47ehgHmq3b4drWbqToxypHs5HuTzKsrU98cUkH,raydium,1790112084,0.000002998,5042.85,2999,2999,0,0.03,0.24,131.61,0,0,0,1,0,3,0,10,,,-0.02,-9.37,0,0,1,1,CPMM,,,,,,,,,,
1790436006,GL9yitmUAbREY5MmFftvhpmF3ogU2RMkUPxRmBQ8pump,4D,GCEobvxHZ8Nk8q5dHjqeKk2LLuUKJHaYt4JPtxrZYunq,pumpswap,1790129030,0.00001104,7584.77,10355,10355,0,39.62,1766.52,4144,0,0,0,3,36,26,69,69,,-1.17,29.36,-10.51,0,2,1,1,,,,,,,,,,,
1790436003,2n1q2N1Ag1sZo9k3mA35eUguec9FXm5HrTmMVvefSTNK,Banana,4uLCdVsdgwc6gwrVaQPBP6dH4NexdSYzpuuuoRTnetrB,raydium,1790113357,0.000002560,4651.19,2561,2561,0,0.14,2,9,0,0,0,1,0,3,0,7,,0.44,0.78,0.55,0,0,0,1,CPMM,,,,,,,,,,
1790436004,7KoBosSG8pBS2B1UiuvbtffW8Dqstj1ZibLwRPtjpump,FLOOF,23PGqG5swKT1E4dztFm7spcVhVewdjr4bRi3uuj1LQXE,pumpswap,1790132606,0.000002783,3314.77,2738,2738,0,0,1.05,4.18,0,0,0,0,0,4,1,21,,,0.34,0.17,0,1,2,1,,,,,,,,,,,
1790436004,7YDWY5qDU1Fnzc5PXEs8tPKGqeL6jTF7cjNEzg58dVg3,DNDX,BSE2WvNDa9j1d4agkZRUBXLJ6aTSMmhmQQRXZgnRMBPF,raydium,1790133355,0.000002415,4393.12,2416,2416,0,18.94,24.84,109.23,0,0,0,1,1,2,2,8,,-1.93,-1.03,-2.22,0,1,1,1,CPMM,,,,,,,,,,
1790436005,DSadxxnHcSNGxceK42tzqjPsVzvfcwZrW4p1F7Levsmb,EARNY,CRkNCGdMpEcCxhnwbKPb8Bd1kSZmjp98ZgDi2HAei73T,raydium,1790116560,0.000005336,6821.45,5337,5337,0,211.35,364.45,2837.58,0,0,0,3,2,14,12,29,,-10.93,-13.78,-13.02,0,0,1,1,CPMM,,,,,,,,,,
1790436004,79GwPPmTXxdNKnosLWB2MhgnnA2FE7nggMpT4QStD3rm,PHAT,Cs4JQKrYeQTXUtY43UiDqQNKS3tGxr679PkCpSE9uTCy,raydium,1790130241,0.000001280,569.56,1281,1281,0,0.53,345.46,838.27,0,0,0,2,22,9,52,32,,71.74,336,-71.54,0,1,0,1,CPMM,,,,,,,,,,
1790436004,9Asc7gVQo7uc6QVeqnXzR44X1wUQdHmLCPiSX4CVpump,FRUFO,561ipawww5Es3hd2hjEM3AuyBx8M6yDWkb8uv2kA88Bm,pumpswap,1790132406,0.000002783,3301.84,2710,2710,0,0,0,5.23,0,0,0,0,0,2,1,5,,,0.17,-11.88,0,0,0,1,,,,,,,,,,,
1790436004,8gdYSwpdhgGLfskC4P7A2xvjHSBjjBVx5Exw7yCYBVy3,SWBR,2Y5U6yFA7gQDmWNdbyVfPcsZD4eUDMN8x8zDJLNDeT13,pumpswap,1790134919,0.000003722,3956.97,3568,3568,0,57.07,389.56,494.38,0,0,0,3,7,10,11,24,,-3.52,10.34,9.3,0,0,1,1,,,,,,,,,,,
1790436003,44J1LiJu17k25UDCjoJ3H2EMbbne5dmqn576J4ZNyBYT,MINECOIN,BfkrMJEnfAVW8TeLNPKT7Be7d3KLdQx6Eti2yKjSPywx,raydium,1790132076,0.00006950,27863.1,69504,69504,780.45,4418.61,27248.99,124570.39,2,2,29,15,213,98,903,530,10.25,-1.25,-53.3,-49.46,0,1,1,1,CPMM,,,,,,,,,,
1790436003,3rEFn9SLcLjED64n1Uvzjvejdr3YukN21mUvHT9RCM95,burrito,CTKdba1aiHKfYtZ3a7oY3zuewUKzPaRoRM8Yrp3z99wh,raydium,1790133161,0.000002576,4722.69,2577,2577,0,0,208.07,293.98,0,0,0,0,0,1,0,5,,,-15.09,-21.45,0,0,1,1,CPMM,,,,,,,,,,
1790436005,CmjfLEwNw614ZxHmrj9BUbwG4fJNoV3tXvMwQY1cN1G7,ACCUMULATE,pzZmrLo5MLtinsSk5mpum68YhKpD9hBU4oEHEL7cVSJ,raydium,1790125954,0.000005857,4959.54,5857,5857,0,477.95,638.04,9833.05,0,0,13,9,33,28,143,198,,48.17,-13.17,-86.58,0,1,1,1,CPMM,,,,,,,,,,
1790436005,AgxyNjRhc2185eGATkQcanNG6J2pCQcdhxbaSrEXpump,LeoGuigna,GJEQaJRYwip1d58DKezawGmPaPLKKFtcAD42p4j2zBFY,pumpswap,1790132052,0.000002802,3182.7,2709,2709,0,0,9.63,9.9,0,0,0,0,0,1,1,3,,,-1.23,-2.06,0,1,1,1,,,,,,,,,,,
1790436005,ExHjTV642okL1V8XDKMr3Z6EskXjZAmLw3ypTonRf7zZ,DOAI,5aDbRuxk3DhVKqmwftD5m4C7yp1pZD6bgsU6so5oBAvJ,raydium,1790155747,0.000002375,4525.75,2376,2376,0,5.4,5.4,50.94,0,0,1,1,1,1,2,6,,-0.15,-0.15,-0.74,0,0,1,1,CPMM,,,,,,,,,,
1790436004,7U9LREkxb89qZ29q7HoHoVuD7PSmDRTp3xDQQ9Q1pump,chick,6eCCnVPDwZX248B22MSNbw3GRHGmePsoWhM1B8DdKBqU,pumpswap,1790155457,0.000006111,5157.34,5795,5795,0,29.47,932.77,1422.16,0,0,1,0,16,13,18,28,,2.19,31.42,-0.64,0,0,1,1,,,,,,,,,,,
