ts,token,sembol,pair,dex,pair_olusma,fiyat,liq,fdv,mcap,vol_m5,vol_h1,vol_h6,vol_h24,al_m5,sat_m5,al_h1,sat_h1,al_h6,sat_h6,al_h24,sat_h24,deg_m5,deg_h1,deg_h6,deg_h24,boost,n_web,n_sosyal,n_pair,etiket,gt_ts,alici_m5,satici_m5,alici_h1,satici_h1,alici_h6,satici_h6,alici_h24,satici_h24,kilitli_liq
1789244380,7LxC96Ag4DnBotK6bMMUj4kdneAo1kdV1xHnzVF5s7W2,ROCK,8iUZBKeXCuHDxjbHVFPqhXy14Wk6ZPtC572g7GAtgRVE,raydium,1789023646,0.001994,134240.35,1994289,1994289,439.25,15028.98,211625.82,993043.07,2,6,29,79,436,709,2491,2482,0.95,-10.38,27.85,-18.32,0,0,2,1,CPMM,,,,,,,,,,
1789244380,5dvXTZ5qwgafnHtwu3Ls3QrWx1U4LQsFeCuJgkk4QEC6,EMBER,2y6PCqa4fEp3jLiFdan9jVMw7LSK8F3gwsTfy8p7traE,meteora,1788992701,0.01928,456390.83,19215133,19215133,870.52,16058.84,1437848.06,6752933.94,2,15,76,109,4490,3631,20003,16086,-0.76,-5.76,6.85,-7.67,0,1,1,1,DYN2,,,,,,,,,,
1789244381,AGi2s9zPRPHs3zEDPhPTroumTEXK5ufymYSfEFndCSSW,LEVERCAT,42JnUXw5N9ftMkbM1tMzJw2tnzqs1U9RxWBk5LzNv4gD,meteora,1788790180,0.002303,152316.85,2300573,2300573,5008.46,36439.15,353683.83,716426.62,3,2,51,21,389,217,756,545,5.93,-22.28,-31.3,-42.7,0,1,1,1,DLMM,,,,,,,,,,
1789244381,AY9mRp4v2SoSDr2c8n1AesFohntEu2nw2oLZTS4E7oLv,M3M3,38wcUgK7BpGmeg8LFEcAGXyuXVk2UfZ9D4jMwKfz5s7m,meteora,1788999675,0.00002542,15704.54,25421,25421,0,327.46,26440.32,70403.65,0,0,2,5,212,154,605,468,,-3.18,-7.51,-12.89,0,0,1,1,DYN2,,,,,,,,,,
1789244380,7AgdPtxUB1b6VmKbwD7DSFGp5QQrs4Lj6NfChpbmSTNK,polycat,5aZN5iu3fzeP6YseLETFSUKkPH5V2RCBKWG1Ss1Qekuq,raydium,1789111074,0.000005680,6458.16,5680,5680,0,8.31,1226.17,5070.29,0,0,0,1,7,17,43,98,,-0.52,-31.48,-53.05,0,1,0,1,CPMM,,,,,,,,,,
1789244382,GgmYZQQPgZJrtPR8yCH4MDn6ggkksuRhSew5Jxo8xVnK,BET,7AadNrhFJkYmbrh41L8nFh1RKwfy3WZ8FW2m5uSLninW,raydium,1788742653,0.00001378,10895.67,13786,13786,0,0,1323.17,13340.37,0,0,0,0,4,17,101,151,,,9.99,-64.9,0,1,1,1,CPMM,,,,,,,,,,
1789244380,5YbyUFhKRTZgkFzNsqgRVs3Jk7DBtVKoxCj6Mvqdpump,RACCO,3Dj1fVkMTa4CUCSTwajb6WxExUVr2XpnUm6auR5K3SjQ,pumpswap,1789114523,0.000002441,2414.32,2088,2088,0,0,0,0.1,0,0,0,0,0,0,0,1,,,,,0,0,0,1,,,,,,,,,,,
1789244383,MyGZoNEQa6DHAkJg9gZGJyMWJesrTmDmyS7vWBEpump,Launchcat,AfMUzMEczPZZFo53xaF3H9YURDcNsBhNhax7opKxgT64,pumpswap,1789128749,0.000002477,2429.2,2274,2274,0,0,7.81,179.52,0,0,0,0,0,4,2,20,,,-1.87,-15.28,0,0,1,1,,,,,,,,,,,
1789244382,DZrPvujBDRgA2PPF7dkNXFkEfABctB6J8rS6Nkt2hFpw,OPAI,GtpsAK9WvC2VTrAc2hV7F1pBcLKdfsFWytNXc7x5uhSH,raydium,1789135348,0.000002926,4904.73,2927,2927,0,4.95,11.71,1566.32,0,0,0,2,0,6,13,81,,-0.47,-1.02,-35.89,0,0,1,1,CPMM,,,,,,,,,,
1789244382,Enhuu882mnhTtM7bGwAUG5GzgdDUcyjtL2uqQTxgpump,GETSTONKED,suQHMZZNrzxRJWQtUcSSRkwNYLhL3MmvCwnmVqopTqv,pumpswap,1789134966,0.00003491,15853.73,33724,33724,13.17,4314.57,48048.16,350284.58,1,1,46,65,748,754,4161,3996,-0.2,-24.81,-58.13,-85.32,0,2,1,1,,,,,,,,,,,
1789244383,iZyHmdNa6HxsPPttwK981mLmHEGpA6UgLrzSwucpump,pipejak,3vaN4tGfv9hD5EfUjgwUaJXTUoHF1jmS4MFg18gnPKEo,pumpswap,1789134747,0.000002175,2394.65,2109,2109,0,0,65.29,306.27,0,0,0,0,1,11,7,28,,,-3.45,-0.36,0,1,2,1,,,,,,,,,,,
1789244382,CygfJt67TZBEqJnib8RfSoAgrf1v15ooJNFCFZt8pump,ORCAT,8YebdxK9SPVyBcaMTSG7b364DZGnrQHMVPjuYfwZcF9N,pumpswap,1789132573,0.000002020,2131.97,2001,2001,0,35.3,60.91,118.36,0,0,2,3,20,13,35,20,,-3.24,-3.14,-1.72,0,1,1,1,,,,,,,,,,,
1789244382,EWgq2xUb6eVCApeQombkPxd6uFjM8j9zRUXFS9MjKTiv,CTO,3364H2G3Kt536qgfV4az9HhN42i4owXGpcs4LuenHCBA,pumpswap,1788959412,0.00004656,17776.8,45557,45557,22.69,1371.12,6447.05,56789.2,2,0,28,10,98,90,715,646,0.31,-8.08,-16.55,-44.55,0,1,1,1,,,,,,,,,,,
1789244383,QnJzavkZ9ZKcNz46M4tjjpD8811DzcxQRoWSrrkpump,RST,5o8BVDGy2jEnLkt9vhaVW9Q61iiBMNxZkP7XwXvkitku,pumpswap,1789136378,0.000001940,1959.67,1940,1940,0,302.7,302.7,304.48,0,0,2,1,2,1,5,3,,7.39,7.39,7.58,0,0,0,1,,,,,,,,,,,
1789244380,72T5GySJTt2RVqgB7R8fH4WVo2QdFwgmzye7vsT7cYeS,COKE,C6tQVNcdifno4NocY6ZYefRDZRhi6Mrjm2hV2qVSqXFB,raydium,1789142483,0.000004434,5663.81,4435,4435,0,0,1848.34,7749.11,0,0,0,0,20,23,82,97,,,-14.11,-23.72,0,0,1,1,CPMM,,,,,,,,,,
1789244380,6ZNubRGunwWXArKqcCpNF55524gdKBqairVcKiktXefw,CINDER,GB8dnHBKhcpNpUNCYC2Jx7yKN6sDYL7qrgirpnLEav8G,meteora,1789142219,0.000003130,4982.99,3130,3130,104.39,157.9,923.62,17160.07,1,1,2,2,18,18,160,237,-9.6,-11.57,-8.76,-93.84,0,1,1,1,DYN2,,,,,,,,,,
1789244383,zzjkh1hLbvsFJXWLfE6h4JNbcnRj4eteuKRw42PN2tC,MM,AbXLP7NmNiPn7iJiRJKRVoQ8Vs6SNzkuBRMFiRVygvtY,raydium,1788964414,0.0004517,92843.11,451723,451723,3184.68,48541.35,302389.69,1387425.31,85,81,1148,924,4609,3778,37832,35125,3.28,19.75,-61.93,-66.91,100,1,1,1,CLMM,,,,,,,,,,
1789244383,MNDexWaFwXWKXMKWLya1hUJKeknCkQgLpN4KFjthvKN,FIX6900,47s2Bpb4imRTLMMojpFc9bVq6UxoSsiTabzUin7qBSLv,pumpswap,1789143030,0.000002829,2842.42,2506,2506,0,0,6.4,34.32,0,0,0,0,0,1,29,7,,,0.06,-1.68,0,0,0,1,,,,,,,,,,,
1789244382,BciXmiwuX8HdVoef2hdkmuWNSUMpE8WPKiwnt2kLpump,baton,4RVnAt86HWarJuG2ivwdzXS9eQ2kxPPcCQHjQ9Z3eXpn,pumpswap,1789142885,0.000006302,6183.48,6205,6205,0,0.14,564.33,2882.9,0,0,0,1,10,26,73,131,,-0.53,1.39,-34.87,0,0,0,1,,,,,,,,,,,
1789244382,DQUeWKQNZKwPL6E9oWh32cU2MJ5rN9W9hH3ptkLdpump,baton,2AALrSpUfkTTK776CzTeLkk6Nc2K91tFpJae8jBqAihV,pumpswap,1789142941,0.000002907,3105.35,2758,2758,0,0,2.35,179.33,0,0,0,0,3,4,24,15,,,7.18,-1.78,0,0,0,1,,,,,,,,,,,
1789244382,CJiKaY4ALpMzqGZ2XfMfAwDBDSAj8Fy9DXGaLr82pump,Google,HjLjWQQRUj7WgRtk62UC4avwyEBS5bP7xqoyGFos8hK5,pumpswap,1789143566,0.000002061,2069.56,2058,2058,0,0,0,175,0,0,0,0,0,0,0,1,,,,,0,0,0,1,,,,,,,,,,,
1789244383,o8SkZTczmwYdb1nnjvqyFPuEZGEZqmnn2kGEVYgpump,$1,2Cw9JALLUUZ4LeKTcJwBQANM1tb97hjHr2ztvfBBPipi,pumpswap,1789141513,0.000001801,1821.3,1801,1801,0,0,0,0.61,0,0,0,0,0,0,1,3,,,,-1.15,0,0,0,1,,,,,,,,,,,
1789244381,91JFHKvHDKaKj75UomZRdUuqRyjHZVRMEhdsL6SwAdjG,CUM,DeBtFGfKfCYA7kD2HgbSHmv4Ck8WrRku6uRv1vdtgPvM,raydium,1789022118,0.000006981,5008.42,6981,6981,0,112.7,321.31,17499.74,0,0,0,2,1,7,172,182,,-52.96,-54.71,-75.6,0,1,0,1,CPMM,,,,,,,,,,
1789244382,FLk6FKAN26m1FT4ucguwy3uHBMzLKcEu8KMTYD2Zpump,Stunk,8Tfvhwk6swWCjo7DNKrp89wWqrTdj6o9HBoDhfXT2dy6,pumpswap,1789150357,0.0008469,87230.74,841889,841889,7262.26,108466.45,1539885.95,5107343.9,430,264,6916,3963,45614,26917,211591,122339,1.82,-27.24,-59.98,-62.38,200,1,2,1,,,,,,,,,,,
1789244382,DrHDDvxdmLEpb4d1DiCgiAnLNATiw2MC7EEuiyqfHGpg,minecat,6AYjEjwzu2AvHVjQRvYXdm7c1RReSdtSicBCQHAPFAjH,raydium,1789146234,0.00003144,18321.73,31441,31441,50.51,2950.43,39836.2,431760.72,0,3,41,21,453,321,3475,2642,-1.41,-9.17,-55.08,-90.06,0,1,1,1,CPMM,,,,,,,,,,
1789244380,7HCBodu6EEAq3pbwgtpTRuJMBeSwbjF1BkBZvCAspump,emberjak,BjqzMaM2m7cnz7KjbdgRQ6rdV8u3nS1uriCKGKD2Zxnc,pumpswap,1789151425,0.000002164,2400.32,2103,2103,0,0,3.11,121.16,0,0,0,0,0,6,0,32,,,-1.86,-11.63,0,0,0,1,,,,,,,,,,,
1789244382,G1jonmoSEbMJSwEg1AmgDAJq2utmuBSZct8oqttBf9rT,GRAMS,FxeRAf7vpaHjH2pzPQhR5bdh85gMLni11k7izjwaJMAa,raydium,1789149132,0.0008593,83473.61,859376,859376,4317.37,52105.42,213798.7,3101043.97,12,9,244,122,855,652,5212,4204,8.65,-1.79,-43.19,11.43,0,2,2,1,CPMM,,,,,,,,,,
1789244381,84PqNXQ9xeBG73BsF3kxS91g1oBimLogxRGxNQmLpump,TINGLE,BLCwj1TLZkGvzFjw9cbeX8bpsdFWdvbLQ4hVgeHAZUGQ,pumpswap,1789155467,0.000004002,3692.13,3930,3930,0,132.18,833.16,94144.87,0,0,2,2,4,28,736,834,,-1.38,-33.77,-95.34,0,1,1,1,,,,,,,,,,,
1789244381,8FZY9AXiz3P4EMoa3C1mM7FAyZMuC82ovcXqFGNwEnqK,MORE,CAweqChMgdxP2DT4nsrtMBMwucnYUWEuMGoL8stQ4cRh,meteora,1789155135,0.00004279,1925.88,42792,42792,0,0,0,21.08,0,0,0,0,0,0,0,5,,,,-1.77,0,0,1,1,DLMM,,,,,,,,,,
1789244380,4t58A221u1fMfxy3KgeZ8oRhQKQjTghUYFWZZ9rZpump,FATMUSIC,Ea56cDwWjp2L5YXbor5Hd4FjRQcXwS4UGPyh3pg2XdgZ,pumpswap,1789188175,0.00002445,11467.12,23504,23504,449.67,2318.23,35012.61,87651.6,1,4,26,13,370,279,1255,1031,-10.4,-3.02,-3.99,-41.63,0,0,2,1,,,,,,,,,,,
1789244380,4tkupXEGfbYPCVN37CagviJd3tgWnudT9avKZvouT3Dm,HEV,Bkkau4CqFzUjyqLb5mfTXkpwBCknbMQYLBbwuQWNNJHU,raydium,1789153968,0.001755,171243.75,1755094,1755094,12112.28,105286.29,791367.41,1237320.97,12,48,397,335,2975,2154,3977,3378,-7.52,-3.48,105,306,0,1,1,1,CLMM,,,,,,,,,,
1789244382,BcmLCA5GFJVSy8NgyhzG7db5maJvLMgC6WdNBDXbTbku,MUGI,CCXawx324YC5f8MGLgan8s6EbqAdXFVFLWKvLVjgNQ53,pumpswap,1789235110,0.000004005,3567.33,3834,3834,4,489.46,21351.36,21351.36,0,2,12,12,237,370,237,370,-1.31,39.28,-90.45,-90.45,0,0,2,1,,,,,,,,,,,
1789244382,B6BKqY66pdrRrHERbd9rLWbbLUj5r5QgJmxhFuJgYMme,DKNG,HkmtDzonNWuuvD7JDrHmDgt7jsANdm1DAxvGrGUjS5Ws,meteora,1789157944,0.0000000002242,0.34,,,0,0,0,0.04,0,0,0,0,0,0,1,3,,,,-22.09,0,0,0,1,DYN2,,,,,,,,,,
1789244381,7id8U5kTPVn2DgEntpU94LjqySwoebroBMGC2ugfZyvU,EMBERCAT,CB5MdqmSRFY3mQvmVLSJR8tJfBfeFMxsNrrUTxGy1wT9,meteora,1789157789,0.0000000003592,0.65,,,0,0,0,2968.1,0,0,0,0,0,0,77,88,,,,-100,0,0,0,1,DYN2,,,,,,,,,,
1789244382,CdAoD87kYKHbtRFawiSqQJMX1pbKisoG7Ha1oJ47kB26,DKNG,6zCSdnTE8c3KXWuosxSnBt4wWsN9zTA73umKijP2p6au,raydium,1789157181,0.0006057,70078.18,605749,605749,1485.95,92235.53,294589.68,5029744.83,6,10,343,351,1456,1497,23976,18564,-0.29,32.59,-8.73,-11.4,0,0,1,1,CPMM,,,,,,,,,,
1789244380,5ihjvQ9Gag4xqQhQD8F5SaUA7wFeftEVPfq1nfG4pump,GTA 6,4sN7UYn7TdNN2po5SaG1U4JJ1m2g1gRwPrrUA3N34SwT,pumpswap,1789157225,0.000001485,1499.81,1485,1485,0,0,0,140918.52,0,0,0,0,0,0,7729,5870,,,,-99.99,0,0,0,1,,,,,,,,,,,
1789244383,WnGxpcBAmvte4axBYjdQF24MVAdqh6Tv5wvVwW5pump,WOFI,GskYvYXJ4vJm1XG5RoZVvPnDwF79Ded19KXKuCLkNcfq,pumpswap,1789154493,0.00002480,11915.85,24806,24806,0,0,124.04,374.12,0,0,0,0,5,0,11,3,,,3.71,10,0,0,0,1,,,,,,,,,,,
1789244380,6oS4GBsisvFBtHV14BEEpKyZNL8zLBs8MtSQPsQdpump,PUMPDOG,2xTa4QyMxsYVrMeQaA83B4vfBzJ7f71YimJMpFZad5PZ,pumpswap,1789164815,0.000004612,4661.36,4434,4434,0,45.77,2163.46,315839.1,0,0,1,3,18,33,4722,4160,,0.16,29.16,-90.4,0,1,1,1,,,,,,,,,,,
1789244380,4mQ6cbDwgRnf91WVD8KZrKMJ7okB7rkPy2GSYGoWhumG,CAT,EgAvkTVwgBo3aZgC6DfsE7bsUPtzZQu9hXNGrt7PWRbo,raydium,1789165459,0.00001039,9007.9,10397,10397,63.34,250.69,8960.58,216160.82,0,2,13,8,113,108,2451,2069,-2.79,-1.71,-62.76,-74.76,0,0,1,1,CPMM,,,,,,,,,,
1789244381,Aga79MLGY8S3qHcxuhQzxAeTDpDTD2ZtNRBuKpJopump,CMNY,8U6eLHydugCLoCpgzATyEDCeQM75RnWe1CdPWgQSiPVP,pumpswap,1789163880,0.00001446,8388.43,13951,13951,0,10.6,1950.07,27077.85,0,0,1,0,8,18,321,310,,1.02,-46.81,-65.64,0,0,2,1,,,,,,,,,,,
1789244381,Aw6fiDPWLUnjSsJQtsyEMSaoPaKAUUrStAsYPiPwpump,Anonymouse,CBfWfU1DBUbTJ2Y475idxxidxwUDnPNzFEVnMFbo4Ge9,pumpswap,1788771624,0.0001290,33574.02,122985,122985,900.91,5123.24,27218.84,143470.19,4,21,46,93,300,387,1691,2071,6.43,39.24,3.57,-19.81,0,1,1,1,,,,,,,,,,,
1789244382,GWTP6M5bxhaJ1k2Kxvf8hhYaHE6jZMhh4cKzFuCpnc83,USEFUL,FZuTAARDYJapX7HqniQEzzDboNY8RT4FXCrakVFJap2R,raydium,1788621660,0.0009623,137206.54,962369,962369,1059.16,13555.17,120707.11,454391.67,7,4,106,39,716,393,2052,1154,1.36,3.9,-38.35,-53.8,10,1,1,1,CLMM,,,,,,,,,,
1789244382,GZjg1qsa8rubrJazFqzG1KWdrjAc51pvspXPwG5s79Av,牛梦,DGHpJwfU5wDuq8w25hgz8aEjksxzcm93dJ94hr8J8Vos,meteoradbc,1789166209,0.0001094,,109437.29,109437.29,0,0,0,18358.96,0,0,0,0,0,0,1105,1033,,,,971,0,0,0,1,,,,,,,,,,,
1789244382,Bphno9ruDiR8qBpfQU8CpHPgKhPxpJtufKzSkUGuZ2h2,baton,92jcEdT13BE6WFTrnkBL9xmNaP59V1VE4FZcNeNuHNZR,meteoradbc,1789166345,0.00004708,,47089.46,47089.46,0,0,0,4186,0,0,0,0,0,0,111,163,,,,22.98,0,0,0,1,,,,,,,,,,,
1789244382,EabdesKZXifa3SmYxV6iT7woAsMRosevWWxPnNu3vbw6,EMBER,7sE6WVShtGEyUjC9nXskQ8aPjtgFsEi3xwxctnRq8L5J,meteoradbc,1789166366,0.00004961,,49613.64,49613.64,0,0,0,5020.54,0,0,0,0,0,0,154,208,,,,29.58,0,0,0,1,,,,,,,,,,,
1789244380,3E6fGMBXe19TskD2o6CesMf9Byyr1Uiug92SVLciuVkc,baton,FPyYJVi8ZvNnvBdP1LUvE882DLzV8tLGQT5UrYihwqzj,meteoradbc,1789166411,0.00004840,,48405.43,48405.43,0,0,0,10332.47,0,0,0,0,0,0,417,533,,,,26.36,0,0,0,1,,,,,,,,,,,
1789244381,7xgYmkC6zaSmhu3MVK8aUKQMdDTAtLLSScBJuh6T3HDP,MOMO,D2VeZtnLtKLoig1zg3XpfaNK1Yms7AsaAjZit761J6zd,raydium,1789163176,0.000003627,5550.47,3627,3627,23.44,400.72,1908.79,580938.95,0,2,2,18,25,64,7177,5489,-1.73,-24.01,-53.03,-91.41,0,0,2,1,CPMM,,,,,,,,,,
1789244381,7WwnnH5YnupC7wdhFcUe7HL1BjTiM8nkbnCedteRpump,TFLY,985WVmQ9hPnLBSpFea1oFsECNbooeJfDLiaUjEeTtU4v,pumpswap,1789171493,0.000001938,2043.32,1910,1910,0,0,0,490502.03,0,0,0,0,0,0,6727,4870,,,,-97.3,0,1,1,1,,1789244457,0,0,0,0,0,1,3772,3767,100.0
1789244382,Dexq6sNqoR7t8mYErbdtKeyQG3ad8kF9eYHoPuAipump,ORECAT,HmYdcKn6WEV6zaChGu9DLF3uwQNrnmQ5UYLjSU6ZKrBd,pumpswap,1789171397,0.000002015,2148.8,1990,1990,0,0,8.07,592257.4,0,0,0,0,0,2,15098,9840,,,-0.98,-97.6,0,1,1,1,,1789244457,0,0,0,0,0,2,9174,9067,100.0
1789244383,NUKEFGBytXDQEgctcSjWfpfJTGoegN81X9DVDA5c9sA,NUKE,HEp5oHMVHnsMTVJpSkN5oC4wLhvkSF5isPZDEUbGJLTD,raydium,1789168810,1.41,11589.79,6771,6771,9.8,327.6,1401.62,173673.8,1,0,7,0,18,5,1401,782,1.57,12.98,20.45,36.74,0,1,2,1,,1789244457,1,0,2,0,9,4,355,295,0.02
1789244382,Ey98zzqZ67xVWUqss6iErHTGzZCXpKuzsqaQDNzm2Yoe,SCAT,xsVtV8h1xmB8SskSFjDJH3TujnCW6uLznsnMHjza14m,raydium,1789171390,0.00001520,10849.69,15204,15204,3.17,675.38,18099,532673.25,0,2,12,24,191,172,6934,5053,0.13,-6.41,-3.63,-64.17,0,1,1,1,CPMM,1789244457,2,0,22,10,118,110,2064,2172,100.0
1789244383,dgRAuQe8Pw11wdYZzQST8goZgY34LPdCs3kxaYAQPJx,TENDIES,AcvisuNxub12XHXaQPmsTV1uQAGLEfvKZAqBDUoPK8s2,raydium,1789120548,0.0005353,62925.71,535386,535386,890.71,15028.57,85742.07,516346.21,8,5,198,104,1190,569,6329,2996,4.75,12.33,-24.39,82.09,0,1,1,1,CPMM,1789244457,8,11,79,156,388,591,1269,1939,100.0
