ts,token,islem_ts,tur,cuzdan,usd,tx
1790441561,DnNXcqYRLN8F5UfBvw3XW976jSS627bzb63phkwPpump,2026-09-26T12:59:27Z,al,BTmCme13XXrD3VLxXFChL9VnmicJ5PjkVUpAsjrooEYh,20117.68,54FniFbQofm937EDGvdiTtmZyRtp9DaJYG2PHUcE4ARMQY946pdCtDZznDdJJV8Cpa1EDXqESSbXKSNyf1zdtRyW
1790441586,3dMEcjM8s9PPPVsw9YxprmZnhYsnqKmhqghfaM1etA9q,2026-09-26T12:01:07Z,sat,2HLxs7YvCtP1yu6XhesmrN9jLRZcAGmPLtbXAs7Dtgc8,3481.91,GYWiyi2StN7cW4ePKudpCh46ZJSSCLmB9GWfiUxoXDVoRens2QxVEkhh33mQKAH6U49uwW6rU3WQ8StEVsfKqBK
1790441586,3dMEcjM8s9PPPVsw9YxprmZnhYsnqKmhqghfaM1etA9q,2026-09-26T11:39:07Z,al,GDAtwgeoSik1aAnqPSehe8mgL4fZRhQmYfyxGw5tZ7tX,3838.68,5VEuREex1FVj8iK2mm4H4B7noMz6TRzuMpQVZLHT3DAs75J6JUY4vXLDL1xWyQ3LUbHnzgPmWQSBtzqxGanRf2Go
1790441586,3dMEcjM8s9PPPVsw9YxprmZnhYsnqKmhqghfaM1etA9q,2026-09-26T11:13:06Z,sat,7iZV5CmjMVf381U473HoXCt2MrUzL91iMPkLGaH2zRTW,3532.43,56NnjjtvTLXGwLr5YYpNctoSthg1CbHhZfSc7QGJ6iSkbcnDcDNL67pjkNApi37iPLJM5AMmNcD2VrgFm4A2jkzH
1790441622,C1s8zDqTsrSRoNpjiSC7mAU8onSBJoAdDi8fMuJKpump,2026-09-26T10:52:11Z,sat,2w3nD9VdShyo1zTuoajtgQKKSRMQNPSHxHPwDwfB5Q3c,29526.2,2K5HgzfxqCVJ8r6tWwCmbED4jTPNSEYqk2ZLFGt6sKJTweHdZteYbzARauBE5uLJphmyq3J7CCrS4DXLkagcQd5m
1790441622,C1s8zDqTsrSRoNpjiSC7mAU8onSBJoAdDi8fMuJKpump,2026-09-26T10:09:47Z,al,2jX6jm3eXFvGKeJCWHY5oH8JvP5vNKLvCw4m3eDzvHfm,14862.77,2wVhrPyXZNWKVFz3wgsj2C9erZMXXR9mCihwRPhGmefMpnoXKmhJP7KdArMxGZmfXFZ5p8Vc6GwLB2yoUQE6jThE
1790441634,EjTmcUQQdrqZ76GYyTcqMiYkwcoeM5JvX9JBJap3pump,2026-09-26T11:02:34Z,sat,9geEeDgp2FpbCbfEx2rxFBTjAb9TrUXAfkBH7UoKknLP,28074.44,3vbuLjw69eWCiKJFFbWZ8mhsZux7YJBgGmXHTWQzk8Ng8SFfM6qNaQevQ2MM2QZKfomzXEuzvuFKpSqaSEu5vbLi
1790441634,EjTmcUQQdrqZ76GYyTcqMiYkwcoeM5JvX9JBJap3pump,2026-09-26T10:34:49Z,al,4p7SeR6361WJ4T4icgsYTnzAUzfA5NwM4CwYD9kMBjuK,16342.39,5sFsqdGvPiyC7u4wguc363D9Z2ScwRCQtMoq57kJ3mawtoLJ8ivLF8oDCPg6eA375UUhW3ZGYM9NzwS6mX1gzELM
1790441671,HM1UnhYmPKBwKYtM6msuwSHaAAEPathk7ysmFWTypump,2026-09-26T11:37:25Z,sat,9qZvANPkPE6NHoj5W5BzJ4gb4byaVqvg1V4JCJBfiK2m,96186.2,51dGXmMhuD1G1PExhinepTnNHdoMXaMuL5vsX89m6rwyn1cG18Wp8pUm6oJWSBgUCp4u1cPk42iFxULhPvoucZSZ
1790441671,HM1UnhYmPKBwKYtM6msuwSHaAAEPathk7ysmFWTypump,2026-09-26T09:36:17Z,al,BTmCme13XXrD3VLxXFChL9VnmicJ5PjkVUpAsjrooEYh,19941.7,4KR2NPKBtYtV2QhFALbRPp34Ld7f8pBtRc5KMMH3WcYbQVUMenCHosFnFGyqCiXUo9cJSPX939GvVwm8KLaqnJrh
1790441683,i7HDwzNJTR8hN39S26kvxfCTJP1V3qfCnYr6mVrpump,2026-09-26T10:40:42Z,sat,6m67bPMEWThbXDx1ZiLVohitNja5fV8SXjVtzZFJaP2Z,5312.65,aWRs2y4sXZj9bj8nkVgymD6KQBYxGyDGfUhJb4HqWh4bPPezubtwHQxohQYFHXKutpojCGqiDXWfmp7gK7FtMxj
1790441683,i7HDwzNJTR8hN39S26kvxfCTJP1V3qfCnYr6mVrpump,2026-09-26T10:40:09Z,sat,6m67bPMEWThbXDx1ZiLVohitNja5fV8SXjVtzZFJaP2Z,4219.77,5GWJ2VtL2WoGq2V3oivbPduJZwtPoHdBd612yMiLDWgYyittgU4PziQpqQhRhsC8eM4FKJLdqKYcgb9b4A1ZfXma
1790441683,i7HDwzNJTR8hN39S26kvxfCTJP1V3qfCnYr6mVrpump,2026-09-26T10:39:10Z,sat,HFyRiaqLrWotSWBBM4iHybDsupcUPcqGERcraTN88TQU,6627.09,5uzMJRonDmX4Mk8bzwyFa9nt6nQiFw5iYWtVFpz9LDLmFJArh2w2Dac8V18CCdyxMG7xQoG5NJbvtdWbrPE9ovk8
1790441683,i7HDwzNJTR8hN39S26kvxfCTJP1V3qfCnYr6mVrpump,2026-09-26T10:37:13Z,al,HFyRiaqLrWotSWBBM4iHybDsupcUPcqGERcraTN88TQU,17757.51,4zmTKWdZwyqBUsvLLez2yy3D6HgCeMJQhPwesQM7m6MHQZKLHjiwByNUohp42nBfkewdkVAAfbfubPBLSR2RvHDn
1790441732,Hi9TFJLXmuDYnqA8npMgFWAZXx7FfyxADNkoAAZNpump,2026-09-26T08:43:32Z,al,DHWx24AEzkzrJ9gnKDLiAaw5ZFFSv2EEb9NkUDg7JcVg,5560.4,35uhAvettYfDhLmEPqAnRTidnH9AQdskvLu73ZmU7ZyCb3QnacZY8Gph8DtLCGGrwtYbugxzvP7yQgedbCARHGep
1790441732,Hi9TFJLXmuDYnqA8npMgFWAZXx7FfyxADNkoAAZNpump,2026-09-26T08:43:25Z,sat,DHWx24AEzkzrJ9gnKDLiAaw5ZFFSv2EEb9NkUDg7JcVg,4413.92,sShSPCMSAaJb1ELSmFUM3UN6Yvpjh2nUGyW5UGNs6gmXHGabNaEav2tCQ1YL7BKLrNSV1iUGSow5vv6DVyNpGw6
1790441732,Hi9TFJLXmuDYnqA8npMgFWAZXx7FfyxADNkoAAZNpump,2026-09-26T08:42:38Z,sat,DHWx24AEzkzrJ9gnKDLiAaw5ZFFSv2EEb9NkUDg7JcVg,2819.92,jNkejo6JG1PMttuFM9gZ4uL5NdCJSyEA5eBVWcYc4ic11CcCg674fM5wz2EXcw9xWn3sSqPeorpKb9h13Np4N5X
1790441756,uNJqEVuqQDN1JEi32X6KG7gUHopUzfmEgsbFzvppump,2026-09-26T10:23:58Z,sat,FTrhKb8GbrysfccMh8XskRJehDqHgbniSGZqMmMKxByq,3111.3,oeggNqUykkcNeJgRgQhanM4oio6YmewTo79XtFnNzjbEPXH8skU4eD1AztxmbGLh9RXKZb1gRztYjEQ1hiZ9XJV
1790441756,uNJqEVuqQDN1JEi32X6KG7gUHopUzfmEgsbFzvppump,2026-09-26T10:23:58Z,sat,buob8nK1MX3WZGaqJv5gT4J7GGwJfvja1U4sdjcCMAT,3894.63,d3xJh7Suvr6yFE1vJ1j2bARhAXNCLnoadS4nKmt2DXDqcMZW8ehYvx4HAQPg6AJ9yByycKCrpzBSW1445agKqNg
1790441756,uNJqEVuqQDN1JEi32X6KG7gUHopUzfmEgsbFzvppump,2026-09-26T10:23:58Z,sat,buob8nK1MX3WZGaqJv5gT4J7GGwJfvja1U4sdjcCMAT,5213.16,d3xJh7Suvr6yFE1vJ1j2bARhAXNCLnoadS4nKmt2DXDqcMZW8ehYvx4HAQPg6AJ9yByycKCrpzBSW1445agKqNg
1790441756,uNJqEVuqQDN1JEi32X6KG7gUHopUzfmEgsbFzvppump,2026-09-26T10:20:52Z,sat,Ao9NySmRrdzvCevXDjFLzLwq2HYGv6DUYwGbMGy4e3sc,3890.98,5J9XTmsFXcB4cbCn1CsPyraKQ1CmxK6TZMs89czYb8gUvKWS5rhkjmKu4W5ospm9Es9tvUdjXtEkFAcr5U81T1fz
1790441756,uNJqEVuqQDN1JEi32X6KG7gUHopUzfmEgsbFzvppump,2026-09-26T10:20:28Z,al,GrJaAYA6za9pnATvTavPYboxS6uC3mKPBtmZRw1E7XsB,2960.32,3UF937QXiRKSJNzNPir2JqUdvc7c89eaWd8z5cJGKkyJy7W2KaNSqLzYrDGcbprRvCCDu13BDRkLH1ALEs18fRa
1790441756,uNJqEVuqQDN1JEi32X6KG7gUHopUzfmEgsbFzvppump,2026-09-26T10:20:28Z,sat,Ao9NySmRrdzvCevXDjFLzLwq2HYGv6DUYwGbMGy4e3sc,14841.99,25FHFaukPkubFVS7Pnwty4i3gFTnKGeyoCbpTQYBj6e6RVKeQQnkSyTB8YdJgToWdJhQqL73YhHh29nWz1brEWEb
1790441756,uNJqEVuqQDN1JEi32X6KG7gUHopUzfmEgsbFzvppump,2026-09-26T10:20:05Z,sat,Ao9NySmRrdzvCevXDjFLzLwq2HYGv6DUYwGbMGy4e3sc,13899.34,4i9bH1VVcMrewQQ68FDexKuZyrbRtzigptTxodgmeJU9ccmEn9MQ5LozRRjas7vEQDHi4ddjeuqzJX2LqUtWHMdf
1790441756,uNJqEVuqQDN1JEi32X6KG7gUHopUzfmEgsbFzvppump,2026-09-26T10:20:05Z,al,J7eZqV92stEau4eh9eQAwR6JMXLYGzAVpLrZS23CckVM,2644.85,3iREzkzuvqtNqFoJngbVwVUZie1dLgLAxaqQKetb13zmZgX5eLorpBmKpktoS8eVDUFbDni989cfhGrbypQ1DcPf
1790441756,uNJqEVuqQDN1JEi32X6KG7gUHopUzfmEgsbFzvppump,2026-09-26T10:19:53Z,al,5wDMvtw1fjRYKokYsKkew3bmZnp2qY7NRR6vf9vMHnQ9,2605.84,5eMETsznPbCCMeqtgEfWfFmoda4pU6ayJfz43Epo7dCUcQz1wnXE3KMpxY44i5AnbrA7raxdeSXjnC5hkYdXvWTc
1790441756,uNJqEVuqQDN1JEi32X6KG7gUHopUzfmEgsbFzvppump,2026-09-26T10:19:53Z,sat,Ao9NySmRrdzvCevXDjFLzLwq2HYGv6DUYwGbMGy4e3sc,13712.28,58wciq7DPzv2JxEWtGDCo3Xztv9wTBpNViaNnxDKsHu9ybLaaebu85kKk58tARdNadYhev7fPEKmR6EzYgimZX1p
1790441756,uNJqEVuqQDN1JEi32X6KG7gUHopUzfmEgsbFzvppump,2026-09-26T10:19:21Z,al,XbBFtWSMnq4e9ogpsLHtwoqs7nRxCHuK6aMRFqjyAuk,3555.79,3QmZznmhzEw5pKPPrMHUyC2dwwxvcdmwg3yK5yWQQb9QnF3Pj4icyGigrLsp3nqTLH7k71xYqGpsfEzAm5577ELP
1790441756,uNJqEVuqQDN1JEi32X6KG7gUHopUzfmEgsbFzvppump,2026-09-26T10:19:21Z,al,XbBFtWSMnq4e9ogpsLHtwoqs7nRxCHuK6aMRFqjyAuk,2782.28,3QmZznmhzEw5pKPPrMHUyC2dwwxvcdmwg3yK5yWQQb9QnF3Pj4icyGigrLsp3nqTLH7k71xYqGpsfEzAm5577ELP
1790441756,uNJqEVuqQDN1JEi32X6KG7gUHopUzfmEgsbFzvppump,2026-09-26T10:19:21Z,sat,Ao9NySmRrdzvCevXDjFLzLwq2HYGv6DUYwGbMGy4e3sc,17968.01,227anbHndxcR83kN9E7WpcKVKtMT9tyrbBz6Jk1ZCEE1PmziMTfLjK3bemVU4mgRETJR79A9wRZ1wdaHuaVr6GL9
1790441756,uNJqEVuqQDN1JEi32X6KG7gUHopUzfmEgsbFzvppump,2026-09-26T10:19:08Z,sat,Ao9NySmRrdzvCevXDjFLzLwq2HYGv6DUYwGbMGy4e3sc,17638.48,5HFQqquuqEfmTpGtyEgnT55xgihakQqjNTb995fcUGNaHLJichD1hDCqeu6AmtcDTyL7HL325dKiPKm8vfn8sFjr
1790441756,uNJqEVuqQDN1JEi32X6KG7gUHopUzfmEgsbFzvppump,2026-09-26T10:18:55Z,sat,Ao9NySmRrdzvCevXDjFLzLwq2HYGv6DUYwGbMGy4e3sc,17606.2,4h7PQHQXC8vmmmiMPEshSv5XGBjNZakEc4M8swFMhMtF1gHncXW5v4gtrx1JGdvbQm7Sbdx6FFHqanqYqN2P9bMr
1790441756,uNJqEVuqQDN1JEi32X6KG7gUHopUzfmEgsbFzvppump,2026-09-26T10:18:40Z,sat,Ao9NySmRrdzvCevXDjFLzLwq2HYGv6DUYwGbMGy4e3sc,17287.97,rKX4XyMps932NcvHuaSR8NAcXmywUSWvr5YvnrB8gKRaFSdsx97pPkbq2QPp5Y8uG3PcYAheqYe78YMckMwR72Q
1790441756,uNJqEVuqQDN1JEi32X6KG7gUHopUzfmEgsbFzvppump,2026-09-26T10:18:26Z,sat,Ao9NySmRrdzvCevXDjFLzLwq2HYGv6DUYwGbMGy4e3sc,16930.04,37Vo6Ta7DktaZvReZyDtojnGxB6HNHwdUW4Gv3CZwkfHTt3kR1V9sk9FhxfGfxWyKCoNcw4nHdrqb3jQKsbXZ6Cy
1790441756,uNJqEVuqQDN1JEi32X6KG7gUHopUzfmEgsbFzvppump,2026-09-26T10:18:13Z,sat,Ao9NySmRrdzvCevXDjFLzLwq2HYGv6DUYwGbMGy4e3sc,16767.62,5urfiFBkkZUZvC9Lmq8UfHVyAsLe5wPsiFAA8UgMWk5C9ECUEpGdcdf76PpYXqQ5cMivXVNudQCsndF3NCNWfeCy
1790441756,uNJqEVuqQDN1JEi32X6KG7gUHopUzfmEgsbFzvppump,2026-09-26T10:17:57Z,sat,Ao9NySmRrdzvCevXDjFLzLwq2HYGv6DUYwGbMGy4e3sc,16503.75,5TMNtr11wG6UdRmLRGgCMq9Z4sN2peNqMUHAFKvuikb6XmC1nPVYWARqmiQTRA8zNWH2RcUQAru94if5248pxSwX
1790441756,uNJqEVuqQDN1JEi32X6KG7gUHopUzfmEgsbFzvppump,2026-09-26T10:17:19Z,al,CNzHChrEC1hMHvSHuyueQproT63wr1gDAXKzTmwyfdyX,10850.72,3tNwhvEJdsSMEfA5E2Qe5qZoA6kZpsDbEFeMyE6reyUMvhhMqBBstakf5VevYwRWwEx7N2MekA8kJqhxdg6giqt5
1790441756,uNJqEVuqQDN1JEi32X6KG7gUHopUzfmEgsbFzvppump,2026-09-26T10:17:19Z,al,CNzHChrEC1hMHvSHuyueQproT63wr1gDAXKzTmwyfdyX,5324.66,3tNwhvEJdsSMEfA5E2Qe5qZoA6kZpsDbEFeMyE6reyUMvhhMqBBstakf5VevYwRWwEx7N2MekA8kJqhxdg6giqt5
1790441756,uNJqEVuqQDN1JEi32X6KG7gUHopUzfmEgsbFzvppump,2026-09-26T10:17:19Z,al,CNzHChrEC1hMHvSHuyueQproT63wr1gDAXKzTmwyfdyX,3104.51,3tNwhvEJdsSMEfA5E2Qe5qZoA6kZpsDbEFeMyE6reyUMvhhMqBBstakf5VevYwRWwEx7N2MekA8kJqhxdg6giqt5
1790441805,5UXcjspn6pxPqjkj4tqPwgzDju4W59LXzGJNBcKtpump,2026-09-26T08:05:45Z,sat,4p7SeR6361WJ4T4icgsYTnzAUzfA5NwM4CwYD9kMBjuK,7613.6,4jMDS9HEv3m3bZn5WvLwLWRuWzW7k7hXuBbWELagknQd2Cubrgk7aS1QdFTZRApAtFUVLzVNjk6UaJJmp76w4UwE
1790441805,5UXcjspn6pxPqjkj4tqPwgzDju4W59LXzGJNBcKtpump,2026-09-26T07:03:14Z,al,4p7SeR6361WJ4T4icgsYTnzAUzfA5NwM4CwYD9kMBjuK,16303.6,TBsDtXPAkp33kNTw7ACiSPVq4Tf9gNiNCeVwaJxJy3JzS7Ev7RrqwhW8iC92zud116dNKdbYiDEiraUUpugPR5e
1790441818,5wW9mhbwq1HTFh341iimpmrqBB4mfxdXiYhdYBL7hUnp,2026-09-26T16:51:07Z,al,2E6MhzAphgPd9HwoSKjDmaEu4aeNX4mrtV8hAqBeKoWT,2586.1,1sKnZekJg9aLK8JLmFnqy73aAa2ELWKDjJ7J722GS58YAB6WaYjwuVrL3zCB1GcwztYzwco7Ekt3UQTySyHXiiG
1790441818,5wW9mhbwq1HTFh341iimpmrqBB4mfxdXiYhdYBL7hUnp,2026-09-26T16:35:32Z,sat,6ED3DRAVsFBrpe5sB8jheKcRR4DXktEsVrzgQXkwgHQv,3252.37,3n6mhWUQggwXAuBe38ZLeLbwJWFdSPih3sbchSALrX1uyBD7sxkJUrhWqoag6npdWVYNkB7cJVmydiTYVVA3pXMk
1790441818,5wW9mhbwq1HTFh341iimpmrqBB4mfxdXiYhdYBL7hUnp,2026-09-26T16:32:45Z,al,6dqZXjjdEp3bMwRKGknFxgYBSUsK4a5yVN6wxjJN52Jc,3645.1,4CtzVmcHauwwzuZ97mPcek3b4XUzZGWmEkASXedxhWzEqE7K1y6pERpmfhWxs3xwTbKfvTS2kgC2PHC7sQZjaRhA
1790441818,5wW9mhbwq1HTFh341iimpmrqBB4mfxdXiYhdYBL7hUnp,2026-09-26T15:35:12Z,sat,Gen1eihPViMKSc7BhhxLDcBRg9WZXevv9szNA5Zg85vA,2511.07,r4RpivQ9ZsxWytkFKhMA4RBpnnzSMz9PZgAQ9ZZUscEM955knB3KRoppURMZngf9JLUXcRxZTh4sUTAyLs4txKP
1790441818,5wW9mhbwq1HTFh341iimpmrqBB4mfxdXiYhdYBL7hUnp,2026-09-26T14:53:50Z,sat,8zAejzM6p5Zyii2wSS9B16kKDSKTykk6j7U1bTqpmLGC,3125.14,4eXDrijtfjyXkTQ19kEqMnBPcRBL49EioJdPZAq6eQZgi34NyueGx67ckgqUsdMmnzKiCtshiSEvSLpH5irqrYhK
1790441818,5wW9mhbwq1HTFh341iimpmrqBB4mfxdXiYhdYBL7hUnp,2026-09-26T14:53:42Z,sat,2iweXEJKDzYeN1oTnveoKxueB2Xnd4hfaGViSXvrnQMH,5305.0,53qdscJP61oemtPBwvTseQjM7Cz2GiLt7HHysFigmZrnT7NxSTNsD9EMnnYy6dD2FR7Bt8PwoiT7xv4BYFfasyGZ
1790441818,5wW9mhbwq1HTFh341iimpmrqBB4mfxdXiYhdYBL7hUnp,2026-09-26T14:45:49Z,al,Gen1eihPViMKSc7BhhxLDcBRg9WZXevv9szNA5Zg85vA,2965.3,5uF1aBh1qqJPDoxXGdAQ97RGXUQCTCeZWhYEYCnuh3GrUUXbfB2pmfHW4J2mGcG3xyy968RRZhsybaNwgWcZ74YC
1790441818,5wW9mhbwq1HTFh341iimpmrqBB4mfxdXiYhdYBL7hUnp,2026-09-26T14:45:14Z,al,HY1TQeHJ2yRhjtcpmEW3LkNAHwsJXcKpU5kR1BPhjT4,3156.36,4WnCmLaY8X1AV4MCv39n133jAonYU79TF2JkPKDdLSGnXS9nuz8EZb2EaCKNB8tWr2gG7qzxD6TViHQCskurPTjZ
1790441818,5wW9mhbwq1HTFh341iimpmrqBB4mfxdXiYhdYBL7hUnp,2026-09-26T14:42:54Z,sat,FHpcNSe6tb2n15bAdq4BkeYWGyZKFD7yLYrH92ng7wCT,12491.15,3cGCUVYbJUQ4CRGd69brNnMPznAvaKZ41v8dYBM5HYnHr9vp9xAULW92aAf18s3Ca2AkDzphDdAyJg3fBWxPpoF8
1790441818,5wW9mhbwq1HTFh341iimpmrqBB4mfxdXiYhdYBL7hUnp,2026-09-26T14:42:54Z,al,MriyaNN8TMp6qRWjfr723PK7xgQK7yCt7Kg2v2PQu7X,4074.26,2bWBUffnFudxaN1Pz21ddkaLZpRUKxDPYQkxWU3uJWoy9HNzyk6eYcZe3LmzQkSHFMLoMXD7bEDM2SiDhq6vFoz7
1790441818,5wW9mhbwq1HTFh341iimpmrqBB4mfxdXiYhdYBL7hUnp,2026-09-26T14:26:01Z,al,4K9G1PuDSgqwqJaP5CjA9j8LM8r9FBY4RqZEFCNyBLrs,3042.28,3G4xguQPhT2EPMbabJVGKEKYhTi3yjXYy8ANsx6BbRPiNykEuGWpjxbQuEPK9cfZsfAED7TCb6nqkU2ULH6QChxb
1790441818,5wW9mhbwq1HTFh341iimpmrqBB4mfxdXiYhdYBL7hUnp,2026-09-26T14:08:27Z,sat,EmrVAfjKCG2i7WuaiNUaSBNpr7rhtufuDP6vpeFDbYYZ,3687.45,4szsNYKetWc9EjTgkfYN3Xvfv5edbjVsy6ZfcYv6nJTysAEVv6wP7wtiVbufbEjxBS7CCxaYhv9ki5RkBstFJWEU
1790441818,5wW9mhbwq1HTFh341iimpmrqBB4mfxdXiYhdYBL7hUnp,2026-09-26T14:03:57Z,al,GnqXCLwRDhhNYiPXPvTGqS2nqSCf2YhcsquMqt41aTLE,3380.67,21YUqKnYXyDH2tPHGkroMBsRnCttjgYJCamik7FJebwjafEjK7EVpfbHELCHaGeGeBwR3GFzuJQL5H1uS4nGtkpC
1790441818,5wW9mhbwq1HTFh341iimpmrqBB4mfxdXiYhdYBL7hUnp,2026-09-26T13:44:54Z,al,9RQaVbQLk6VmoUmj1EjcdhuYnzp2yEDVY7CRw38LyzrF,4753.63,59VLiUn3Ed69JPBUHCqaQxrFRRRFnvrgxbLUvptngqs3wFkvYcDZK6sixPPKFv1MFNXhA5RvMttsGvHD6LUA3s5W
1790441818,5wW9mhbwq1HTFh341iimpmrqBB4mfxdXiYhdYBL7hUnp,2026-09-26T13:41:20Z,al,4rrC4AiAmS94itRgCpQXZfcS92Vf8R2AuaL6UaiJWpdM,2581.99,pogJmV9pK7rAyh6iFjmLfBsyUyJjRLWoRREwymKm1gkEbiFRG8twge1uuhFS4tUpYAEAAsCmCJgF6JSa6PGHLZn
1790441818,5wW9mhbwq1HTFh341iimpmrqBB4mfxdXiYhdYBL7hUnp,2026-09-26T13:40:15Z,al,BPCo9GHPS8VS3uBF3dsjVAuwytqfxSEcbCKJZakaoBvP,2671.23,3v7JHV42ccJPdy89wpMM8zKxwQSVM6mAEN2VnzoP2zRPpzNaQNXrbqGWFKr2DCsQZgx9z46VAkzde6ijv6ZwAQro
1790441818,5wW9mhbwq1HTFh341iimpmrqBB4mfxdXiYhdYBL7hUnp,2026-09-26T13:04:59Z,sat,7WoenbcSez7TBruJAcmF7kNhFt5D6wRETXvUeYdLocRX,6217.04,5oB43wkQSjkqFkVMH2UKfhD1WhKPvqLMpfDoJoxyHqd2RCYn4mc1NGdNW3w7MBLFLFtAsjBk31c36EJTyyx9u3yF
1790441818,5wW9mhbwq1HTFh341iimpmrqBB4mfxdXiYhdYBL7hUnp,2026-09-26T12:37:20Z,sat,MriyaNN8TMp6qRWjfr723PK7xgQK7yCt7Kg2v2PQu7X,2721.38,TVeyeoZyuQCBz4CyHfR4YWPtCVSiwSXTXJhG5MrSp63A9f6a9Jki3zrjMUoEN36Y4Fw6kspNJrN9ECAet1dAsEn
1790441818,5wW9mhbwq1HTFh341iimpmrqBB4mfxdXiYhdYBL7hUnp,2026-09-26T12:37:20Z,al,DdM1tyCdoEyoxYYmGMjdf5rRPcpmj3UzZTpE7ScuTf7d,6284.73,5HTH7rbFCCJ9ExxWTogA6HKE7GRwuMCsHApCkgmVuE5qxD8yvxEWwaUQrJgt8Nxso6NHmqjpuSTjGrwhgJWamvSS
1790441818,5wW9mhbwq1HTFh341iimpmrqBB4mfxdXiYhdYBL7hUnp,2026-09-26T12:36:36Z,sat,8zcbDsHhQGuZWrmQJEVinjr1tXGDfdSnKFf8NKXo5JXh,3109.29,3bGGnz17NRyT7YBgrdCdgvVBUcxg9rG9bWJj7Y6btHQ1rfcUsXupf8FvMQVmVXu3LUABT97sbsSu5XQ9st2cd4e6
